match_id,date,season,match_week,home_team,away_team,home_roll_xg_for,home_roll_xg_against,home_roll_xg_diff,away_roll_xg_for,away_roll_xg_against,away_roll_xg_diff,net_xg_diff,home_roll_goals_for,home_roll_goals_against,home_roll_goal_diff,away_roll_goals_for,away_roll_goals_against,away_roll_goal_diff,net_goal_diff,home_roll_won,away_roll_won,net_win_rate,home_roll_points,away_roll_points,net_points,home_squad_value,away_squad_value,squad_value_ratio,log_squad_value_ratio,squad_value_diff,home_avg_player_value,away_avg_player_value,home_squad_age,away_squad_age,home_win_prob,draw_prob,away_win_prob,result,result_code
15995,2021-02-07,2020,33,Marseille,Paris Saint Germain,1.1732365999999999,1.406814,-0.23357740000000016,2.728664,0.9875543999999999,1.7411096000000001,-1.9746870000000003,0.8,1.6,-0.8,2.6,0.6,2.0,-2.8,0.0,0.8,-0.8,0.4,2.4,-2.0,200000000,850000000,0.23529411764705882,-1.4469189829363254,-650000000,8333333.0,32692308.0,25.8,26.4,0.1091,0.287,0.6039,A,2
16000,2021-02-13,2020,34,Lyon,Montpellier,1.79958,0.7239059999999999,1.075674,1.6762299999999999,2.2173998,-0.5411698,1.6168438,2.2,0.4,1.8000000000000003,1.6,2.4,-0.7999999999999998,2.6,0.8,0.2,0.6000000000000001,2.4,0.8,1.5999999999999999,270000000,85000000,3.176470588235294,1.1557707025080584,185000000,10800000.0,3695652.0,26.1,26.0,0.8444,0.1047,0.0509,A,2
16003,2021-02-13,2020,34,Paris Saint Germain,Nice,2.392006,0.9633915999999999,1.4286143999999998,0.637738,1.9489125999999999,-1.3111745999999997,2.7397889999999996,2.4,0.6,1.7999999999999998,1.0,1.2,-0.19999999999999996,1.9999999999999998,0.8,0.4,0.4,2.4,1.2,1.2,850000000,110000000,7.7272727272727275,2.044755983691946,740000000,32692308.0,4583333.0,26.4,25.4,0.7538,0.1601,0.0861,H,0
16004,2021-02-13,2020,34,Reims,Lens,0.8213649999999999,0.9527661999999999,-0.1314012,1.28629,0.7147286,0.5715613999999999,-0.7029625999999999,0.6,0.6,0.0,1.0,0.8,0.19999999999999996,-0.19999999999999996,0.4,0.4,0.0,1.4,1.6,-0.20000000000000018,65000000,70000000,0.9285714285714286,-0.07410797215372185,-5000000,2826087.0,3043478.0,25.0,24.5,0.0175,0.07,0.9125,D,1
15996,2021-02-14,2020,34,Angers,Nantes,1.0235660000000002,1.0809106,-0.057344599999999746,0.8588491999999999,1.402633,-0.5437838000000002,0.4864392000000004,0.8,1.4,-0.5999999999999999,0.6,1.6,-1.0,0.40000000000000013,0.2,0.0,0.2,0.8,0.4,0.4,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.3348,0.3272,0.338,A,2
15997,2021-02-14,2020,34,Bordeaux,Marseille,1.3671652,1.5038464,-0.13668119999999995,0.8980576000000001,1.555146,-0.6570883999999998,0.5204071999999998,1.4,1.6,-0.20000000000000018,0.8,2.0,-1.2,0.9999999999999998,0.4,0.0,0.4,1.2,0.2,1.0,85000000,200000000,0.425,-0.8556661100577202,-115000000,3695652.0,8333333.0,26.0,25.8,0.7607,0.179,0.0603,D,1
15998,2021-02-14,2020,34,Dijon,Nimes,1.0318798,2.6932196,-1.6613398,1.2301179999999998,1.541852,-0.3117340000000002,-1.3496057999999997,1.0,2.0,-1.0,1.2,2.4,-1.2,0.19999999999999996,0.0,0.2,-0.2,0.2,0.6,-0.39999999999999997,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.0546,0.1575,0.7879,A,2
15999,2021-02-14,2020,34,Lille,Brest,1.5756358000000001,0.46656780000000014,1.109068,1.5168916,1.0877383999999997,0.42915320000000023,0.6799147999999997,1.8,0.2,1.6,1.4,2.0,-0.6000000000000001,2.2,1.0,0.2,0.8,3.0,0.8,2.2,210000000,50000000,4.2,1.4350845252893227,160000000,8750000.0,2272727.0,24.5,26.5,0.459,0.4934,0.0476,D,1
16001,2021-02-14,2020,34,Metz,Strasbourg,0.9988866000000002,1.0670107999999998,-0.06812419999999964,1.4499648,1.1357024,0.31426240000000005,-0.3823865999999997,1.6,0.8,0.8,0.8,1.4,-0.5999999999999999,1.4,0.6,0.2,0.39999999999999997,2.0,1.0,1.0,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.375,0.2814,0.3436,A,2
16002,2021-02-14,2020,34,Monaco,Lorient,2.053674,0.8441559999999999,1.209518,1.0523820000000002,1.5477896,-0.49540759999999984,1.7049256,2.8,1.6,1.1999999999999997,1.8,1.4,0.40000000000000013,0.7999999999999996,1.0,0.6,0.4,3.0,2.0,1.0,280000000,50000000,5.6,1.7227665977411035,230000000,11200000.0,2272727.0,23.9,26.5,0.4825,0.2926,0.2249,D,1
16005,2021-02-14,2020,34,Rennes,Saint-Etienne,0.9565398000000002,1.1144721999999998,-0.15793239999999964,1.0250722,1.3653339999999998,-0.3402617999999997,0.18232940000000009,1.0,1.0,0.0,0.6,1.4,-0.7999999999999999,0.7999999999999999,0.2,0.4,-0.2,1.2,1.4,-0.19999999999999996,170000000,85000000,2.0,0.6931471805599453,85000000,7083333.0,3695652.0,24.0,26.0,0.4439,0.4106,0.1455,A,2
15860,2021-02-17,2020,35,Marseille,Nice,0.5490836,1.618494,-1.0694104000000002,0.7538216,1.7209326,-0.967111,-0.10229940000000015,0.6,1.6,-1.0,1.2,1.0,0.19999999999999996,-1.2,0.0,0.4,-0.4,0.4,1.2,-0.7999999999999999,200000000,110000000,1.8181818181818181,0.5978370007556204,90000000,8333333.0,4583333.0,25.8,25.4,0.1622,0.3094,0.5284,H,0
16006,2021-02-19,2020,35,Brest,Lyon,1.1446647,0.9128663999999999,0.23179830000000023,2.2605759999999995,0.7902479999999998,1.4703279999999996,-1.2385296999999995,1.2,1.6,-0.40000000000000013,2.4,0.6,1.7999999999999998,-2.2,0.2,0.8,-0.6000000000000001,1.0,2.4,-1.4,50000000,270000000,0.18518518518518517,-1.6863989535702288,-220000000,2272727.0,10800000.0,26.5,26.1,0.0842,0.1158,0.8,A,2
16010,2021-02-20,2020,36,Nantes,Marseille,0.9776111999999999,1.4754990000000001,-0.4978878000000002,0.6550042,1.5501459999999998,-0.8951417999999998,0.39725399999999955,1.0,1.6,-0.6000000000000001,1.2,1.8,-0.6000000000000001,0.0,0.2,0.2,0.0,0.8,1.0,-0.19999999999999996,85000000,200000000,0.425,-0.8556661100577202,-115000000,3695652.0,8333333.0,26.0,25.8,0.3944,0.3997,0.2059,D,1
16014,2021-02-20,2020,36,Saint-Etienne,Reims,0.8441992,1.0028096,-0.15861039999999993,0.9041864000000001,1.3081422,-0.4039558,0.24534540000000005,1.0,1.2,-0.19999999999999996,0.6,0.4,0.19999999999999996,-0.3999999999999999,0.6,0.4,0.19999999999999996,2.0,1.6,0.3999999999999999,85000000,65000000,1.3076923076923077,0.26826398659467937,20000000,3695652.0,2826087.0,26.0,25.0,0.8423,0.1309,0.0268,D,1
16007,2021-02-21,2020,36,Lens,Dijon,1.60764,0.8268120000000001,0.7808279999999999,0.9647202000000001,2.5162076,-1.5514873999999998,2.3323153999999997,1.0,1.0,0.0,0.8,2.2,-1.4000000000000001,1.4000000000000001,0.2,0.0,0.2,1.2,0.0,1.2,70000000,50000000,1.4,0.3364722366212129,20000000,3043478.0,2272727.0,24.5,26.5,0.4707,0.3172,0.2121,H,0
16008,2021-02-21,2020,36,Lorient,Lille,1.126792,1.6130496,-0.48625760000000007,1.4246818,0.4312361000000001,0.9934457,-1.4797033000000002,2.0,1.4,0.6000000000000001,1.4,0.0,1.4,-0.7999999999999998,0.6,0.8,-0.20000000000000007,2.2,2.6,-0.3999999999999999,50000000,210000000,0.23809523809523808,-1.4350845252893227,-160000000,2272727.0,8750000.0,26.5,24.5,0.0807,0.3422,0.5771,A,2
16009,2021-02-21,2020,36,Montpellier,Rennes,1.917278,2.4285178,-0.5112397999999998,0.8861994,0.9606671999999999,-0.07446779999999997,-0.4367719999999998,1.6,2.0,-0.3999999999999999,0.6,1.0,-0.4,1.1102230246251565e-16,0.4,0.2,0.2,1.4,1.0,0.3999999999999999,85000000,170000000,0.5,-0.6931471805599453,-85000000,3695652.0,7083333.0,26.0,24.0,0.7395,0.1622,0.0983,H,0
16011,2021-02-21,2020,36,Nice,Metz,0.8860284,1.6128060000000002,-0.7267776000000001,1.0069986,1.0186347999999998,-0.011636199999999874,-0.7151414000000003,1.4,1.6,-0.20000000000000018,1.6,1.2,0.40000000000000013,-0.6000000000000003,0.2,0.4,-0.2,0.6,1.4,-0.7999999999999999,110000000,50000000,2.2,0.7884573603642703,60000000,4583333.0,2272727.0,25.4,26.5,0.205,0.3444,0.4506,A,2
16012,2021-02-21,2020,36,Nimes,Bordeaux,1.54264,1.4324112000000002,0.1102287999999998,1.0254691999999999,1.493454,-0.4679848000000002,0.5782136,1.6,2.2,-0.6000000000000001,0.8,1.6,-0.8,0.19999999999999996,0.4,0.2,0.2,1.2,0.8,0.3999999999999999,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.1412,0.3916,0.4672,H,0
16013,2021-02-21,2020,36,Paris Saint Germain,Monaco,2.589304,0.9860149999999999,1.603289,1.863804,1.02164,0.8421639999999999,0.761125,2.6,0.8,1.8,2.6,1.6,1.0,0.8,0.8,0.8,0.0,2.4,2.6,-0.20000000000000018,850000000,280000000,3.0357142857142856,1.1104467463151124,570000000,32692308.0,11200000.0,26.4,23.9,0.2839,0.3568,0.3593,A,2
16015,2021-02-21,2020,36,Strasbourg,Angers,1.2073368000000002,1.1786104,0.028726400000000263,1.1802794,1.1342965999999999,0.04598280000000021,-0.01725639999999995,1.0,1.6,-0.6000000000000001,1.0,1.8,-0.8,0.19999999999999996,0.2,0.2,0.0,1.0,0.8,0.19999999999999996,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.6846,0.2461,0.0693,D,1
15961,2021-02-24,2020,37,Nimes,Lorient,1.2979146,1.1582216,0.13969299999999985,0.99391,1.4883056,-0.49439559999999994,0.6340885999999998,1.6,2.0,-0.3999999999999999,1.6,1.8,-0.19999999999999996,-0.19999999999999996,0.4,0.4,0.0,1.2,1.6,-0.40000000000000013,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.566,0.3298,0.1042,H,0
16024,2021-02-26,2020,37,Rennes,Nice,0.8705033999999999,1.1443891999999998,-0.27388579999999985,1.0083722,1.58199,-0.5736178000000001,0.2997320000000002,0.4,1.2,-0.7999999999999999,1.6,1.8,-0.19999999999999996,-0.6,0.0,0.2,-0.2,0.4,0.6,-0.19999999999999996,170000000,110000000,1.5454545454545454,0.4353180712578455,60000000,7083333.0,4583333.0,24.0,25.4,0.1247,0.2321,0.6432,A,2
16017,2021-02-27,2020,38,Bordeaux,Metz,0.9619175999999999,1.2235646,-0.2616470000000001,1.1268936,1.1801522,-0.053258599999999934,-0.20838840000000014,0.4,1.8,-1.4,1.6,1.4,0.20000000000000018,-1.6,0.0,0.4,-0.4,0.2,1.4,-1.2,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.1262,0.2579,0.6159,A,2
16018,2021-02-27,2020,38,Dijon,Paris Saint Germain,0.8079322000000001,2.5965160000000003,-1.7885838,1.7982281999999998,1.165715,0.6325131999999998,-2.4210969999999996,0.6,2.0,-1.4,1.8,1.2,0.6000000000000001,-2.0,0.0,0.6,-0.6,0.0,1.8,-1.8,50000000,850000000,0.058823529411764705,-2.833213344056216,-800000000,2272727.0,32692308.0,26.5,26.4,0.0164,0.0884,0.8952,A,2
16016,2021-02-28,2020,38,Angers,Lens,0.9025744,1.1961646,-0.2935901999999999,1.6293520000000001,0.8946508,0.7347012000000002,-1.0282914,0.8,1.4,-0.5999999999999999,1.4,1.0,0.3999999999999999,-0.9999999999999998,0.2,0.4,-0.2,1.0,1.8,-0.8,50000000,70000000,0.7142857142857143,-0.3364722366212129,-20000000,2272727.0,3043478.0,26.5,24.5,0.5503,0.2731,0.1766,D,1
16019,2021-02-28,2020,38,Lille,Strasbourg,1.4748100000000002,0.36749450000000017,1.1073155,0.9325648000000001,1.0830745999999998,-0.1505097999999997,1.2578252999999995,2.0,0.2,1.8,0.8,1.4,-0.5999999999999999,2.4,0.8,0.2,0.6000000000000001,2.6,1.0,1.6,210000000,85000000,2.4705882352941178,0.9044562742271522,125000000,8750000.0,3695652.0,24.5,26.0,0.2917,0.3394,0.3689,D,1
16020,2021-02-28,2020,38,Lorient,Saint-Etienne,0.760696,1.1428905999999999,-0.38219459999999983,1.1950932,0.6340076,0.5610856000000001,-0.9432801999999999,1.0,1.6,-0.6000000000000001,1.2,0.4,0.7999999999999999,-1.4,0.2,0.6,-0.39999999999999997,1.0,2.2,-1.2000000000000002,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.2744,0.3526,0.373,H,0
16021,2021-02-28,2020,38,Monaco,Brest,1.7000160000000002,1.1198964,0.5801196000000002,1.2327847,1.3702203999999998,-0.13743569999999972,0.7175552999999999,2.4,1.4,1.0,1.6,2.0,-0.3999999999999999,1.4,0.8,0.2,0.6000000000000001,2.6,1.0,1.6,280000000,50000000,5.6,1.7227665977411035,230000000,11200000.0,2272727.0,23.9,26.5,0.8583,0.1123,0.0294,H,0
16022,2021-02-28,2020,38,Nimes,Nantes,1.2923816000000001,0.9181936,0.3741880000000001,1.0854802,1.4215738,-0.3360936000000001,0.7102816000000002,1.6,1.4,0.20000000000000018,1.2,1.4,-0.19999999999999996,0.40000000000000013,0.6,0.2,0.39999999999999997,1.8,1.0,0.8,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.0898,0.2399,0.6703,D,1
16023,2021-02-28,2020,38,Reims,Montpellier,0.7375084,1.4996601999999999,-0.7621517999999999,2.459288,1.7308797999999999,0.7284082000000001,-1.4905599999999999,0.6,0.6,0.0,2.0,1.4,0.6000000000000001,-0.6000000000000001,0.2,0.6,-0.39999999999999997,1.2,2.0,-0.8,65000000,85000000,0.7647058823529411,-0.2682639865946794,-20000000,2826087.0,3695652.0,25.0,26.0,0.2224,0.5725,0.2051,D,1
16025,2021-02-28,2020,38,Marseille,Lyon,0.6753502,1.3309056,-0.6555553999999999,2.515806,1.037744,1.478062,-2.1336174,1.2,1.4,-0.19999999999999996,2.0,1.0,1.0,-1.2,0.2,0.8,-0.6000000000000001,1.2,2.4,-1.2,200000000,270000000,0.7407407407407407,-0.30010459245033816,-70000000,8333333.0,10800000.0,25.8,26.1,0.611,0.2756,0.1134,D,1
16026,2021-03-03,2020,38,Bordeaux,Paris Saint Germain,1.011339,1.3316026,-0.3202636000000001,1.6942242,0.9035314,0.7906928000000001,-1.1109564,0.4,1.8,-1.4,2.2,0.6,1.6,-3.0,0.0,0.8,-0.8,0.2,2.4,-2.1999999999999997,85000000,850000000,0.1,-2.3025850929940455,-765000000,3695652.0,32692308.0,26.0,26.4,0.213,0.3047,0.4823,A,2
16027,2021-03-03,2020,38,Brest,Dijon,0.9449608999999999,1.5075724,-0.5626115,0.7836750000000002,2.63924,-1.855565,1.2929534999999999,1.2,1.6,-0.40000000000000013,0.6,2.6,-2.0,1.5999999999999999,0.2,0.0,0.2,1.0,0.0,1.0,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.6012,0.2497,0.1491,H,0
16028,2021-03-03,2020,38,Lille,Marseille,1.2664274,0.4863805000000001,0.7800468999999999,0.6826122,1.1408913999999999,-0.4582791999999999,1.2383260999999997,2.0,0.4,1.6,1.0,1.2,-0.19999999999999996,1.8,0.6,0.2,0.39999999999999997,2.2,1.2,1.0000000000000002,210000000,200000000,1.05,0.04879016416943205,10000000,8750000.0,8333333.0,24.5,25.8,0.9327,0.063,0.0043,H,0
16029,2021-03-03,2020,38,Lyon,Rennes,2.3720698,1.1627399999999999,1.2093298,0.9108563999999999,1.3176013999999998,-0.4067449999999999,1.6160747999999998,1.8,1.0,0.8,0.6,1.4,-0.7999999999999999,1.6,0.6,0.0,0.6,2.0,0.4,1.6,270000000,170000000,1.588235294117647,0.46262352194811296,100000000,10800000.0,7083333.0,26.1,24.0,0.747,0.179,0.074,H,0
16030,2021-03-03,2020,38,Metz,Angers,1.1939196,1.0020996,0.1918200000000001,0.9268424,1.2236445999999999,-0.2968021999999999,0.4886222,1.2,1.2,0.0,0.6,1.6,-1.0,1.0,0.4,0.0,0.4,1.4,0.6,0.7999999999999999,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.1823,0.3253,0.4924,A,2
16031,2021-03-03,2020,38,Montpellier,Lorient,2.3161772,1.5844672000000002,0.7317099999999996,0.8083112,1.1397206,-0.33140939999999997,1.0631193999999997,1.8,1.0,0.8,1.2,1.6,-0.40000000000000013,1.2000000000000002,0.6,0.4,0.19999999999999996,2.2,1.4,0.8000000000000003,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.0698,0.1682,0.762,D,1
16032,2021-03-03,2020,38,Nantes,Reims,1.1353322000000001,1.2115604,-0.07622819999999986,0.5417998,1.36516,-0.8233601999999999,0.747132,1.2,1.2,0.0,0.4,0.6,-0.19999999999999996,0.19999999999999996,0.2,0.0,0.2,1.2,0.8,0.3999999999999999,85000000,65000000,1.3076923076923077,0.26826398659467937,20000000,3695652.0,2826087.0,26.0,25.0,0.5913,0.2844,0.1243,A,2
16033,2021-03-03,2020,38,Nice,Nimes,1.2554519999999998,1.1854582,0.06999379999999977,1.0402482000000002,0.8775335999999999,0.16271460000000026,-0.09272080000000049,1.8,1.6,0.19999999999999996,1.8,1.0,0.8,-0.6000000000000001,0.4,0.6,-0.19999999999999996,1.2,2.0,-0.8,110000000,50000000,2.2,0.7884573603642703,60000000,4583333.0,2272727.0,25.4,26.5,0.1741,0.2259,0.6,H,0
16034,2021-03-03,2020,38,Saint-Etienne,Lens,1.0813392,0.718567,0.3627722,1.631214,1.0302248,0.6009891999999999,-0.2382169999999999,1.2,0.8,0.3999999999999999,1.4,1.2,0.19999999999999996,0.19999999999999996,0.4,0.2,0.2,1.6,1.4,0.20000000000000018,85000000,70000000,1.2142857142857142,0.1941560144409574,15000000,3695652.0,3043478.0,26.0,24.5,0.3014,0.2686,0.43,A,2
16035,2021-03-03,2020,38,Strasbourg,Monaco,0.9266270000000002,0.992932,-0.06630499999999984,1.833596,0.9579685999999998,0.8756274000000002,-0.9419324,1.0,1.4,-0.3999999999999999,2.4,1.2,1.2,-1.5999999999999999,0.2,0.8,-0.6000000000000001,1.2,2.6,-1.4000000000000001,85000000,280000000,0.30357142857142855,-1.1921383466789333,-195000000,3695652.0,11200000.0,26.0,23.9,0.3058,0.3769,0.3173,H,0
15971,2021-03-10,2020,38,Marseille,Rennes,0.61734498,1.3407634000000002,-0.7234184200000001,0.8221832000000001,1.5820149999999997,-0.7598317999999996,0.036413379999999496,1.0,1.2,-0.19999999999999996,0.4,1.4,-0.9999999999999999,0.7999999999999999,0.2,0.0,0.2,1.2,0.2,1.0,200000000,170000000,1.1764705882352942,0.16251892949777494,30000000,8333333.0,7083333.0,25.8,24.0,0.3531,0.3861,0.2608,H,0
16043,2021-03-12,2020,38,Reims,Lyon,0.5541258,1.6000392,-1.0459134,2.3078657999999996,1.0813713999999996,1.2264944,-2.2724078,0.8,0.8,0.0,1.8,1.0,0.8,-0.8,0.2,0.6,-0.39999999999999997,1.2,2.0,-0.8,65000000,270000000,0.24074074074074073,-1.4240346891027378,-205000000,2826087.0,10800000.0,25.0,26.1,0.1611,0.259,0.5799,D,1
16036,2021-03-13,2020,38,Angers,Saint-Etienne,1.0905296,1.2499821999999998,-0.15945259999999983,1.1268692,0.862129,0.2647402,-0.4241927999999998,0.8,1.6,-0.8,1.4,1.2,0.19999999999999996,-1.0,0.2,0.4,-0.2,1.0,1.4,-0.3999999999999999,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.0782,0.3637,0.5581,A,2
16040,2021-03-13,2020,38,Marseille,Brest,0.68401278,1.0790758,-0.39506302000000004,1.1153853,1.5287783999999998,-0.41339309999999974,0.018330079999999693,1.2,1.2,0.0,1.4,1.4,0.0,0.0,0.4,0.4,0.0,1.6,1.4,0.20000000000000018,200000000,50000000,4.0,1.3862943611198906,150000000,8333333.0,2272727.0,25.8,26.5,0.7375,0.2009,0.0616,H,0
16037,2021-03-14,2020,38,Dijon,Bordeaux,0.7272924000000002,2.4990859999999997,-1.7717935999999996,1.0238213999999999,1.1873946,-0.16357320000000009,-1.6082203999999996,0.8,3.0,-2.2,0.4,1.4,-0.9999999999999999,-1.2000000000000002,0.0,0.0,0.0,0.0,0.2,-0.2,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.2084,0.2788,0.5128,A,2
16038,2021-03-14,2020,38,Lens,Metz,1.7193740000000002,1.1124608,0.6069132000000002,1.1512280000000001,1.0106815999999998,0.1405464000000003,0.46636679999999986,1.6,1.2,0.40000000000000013,1.0,1.2,-0.19999999999999996,0.6000000000000001,0.4,0.4,0.0,1.8,1.2,0.6000000000000001,70000000,50000000,1.4,0.3364722366212129,20000000,3043478.0,2272727.0,24.5,26.5,0.6137,0.2438,0.1425,D,1
16039,2021-03-14,2020,38,Monaco,Lille,1.4326063999999998,1.0228924000000001,0.4097139999999997,1.3125453999999999,0.3570866800000002,0.9554587199999997,-0.54574472,2.0,1.2,0.8,1.8,0.4,1.4,-0.5999999999999999,0.6,0.6,0.0,2.0,2.2,-0.20000000000000018,280000000,210000000,1.3333333333333333,0.28768207245178085,70000000,11200000.0,8750000.0,23.9,24.5,0.4283,0.4932,0.0785,D,1
16041,2021-03-14,2020,38,Lorient,Nice,0.9953172,1.113049,-0.11773179999999994,1.2949959999999998,1.5371036,-0.2421076000000002,0.12437580000000026,1.2,1.8,-0.6000000000000001,1.6,1.8,-0.19999999999999996,-0.40000000000000013,0.2,0.4,-0.2,1.0,1.2,-0.19999999999999996,50000000,110000000,0.45454545454545453,-0.7884573603642702,-60000000,2272727.0,4583333.0,26.5,25.4,0.853,0.1166,0.0304,D,1
16042,2021-03-14,2020,38,Rennes,Strasbourg,0.8315170000000001,1.5142508,-0.6827337999999998,0.9548762000000002,0.9967328,-0.0418565999999998,-0.6408772,0.4,1.6,-1.2000000000000002,0.8,1.0,-0.19999999999999996,-1.0000000000000002,0.0,0.4,-0.4,0.0,1.6,-1.6,170000000,85000000,2.0,0.6931471805599453,85000000,7083333.0,3695652.0,24.0,26.0,0.4636,0.3467,0.1897,H,0
16044,2021-03-14,2020,38,Paris Saint Germain,Nantes,1.6114922,0.7182634,0.8932288,1.1696301999999998,1.0345410000000002,0.1350891999999997,0.7581396000000004,1.8,0.6,1.2000000000000002,1.2,1.4,-0.19999999999999996,1.4000000000000001,0.8,0.2,0.6000000000000001,2.4,1.0,1.4,850000000,85000000,10.0,2.302585092994046,765000000,32692308.0,3695652.0,26.4,26.0,0.2475,0.319,0.4335,A,2
16045,2021-03-14,2020,38,Nimes,Montpellier,1.2079282,0.9297276,0.2782006,2.2399791999999996,1.8145574,0.42542179999999963,-0.1472211999999996,1.4,0.6,0.7999999999999999,1.8,1.0,0.8,-1.1102230246251565e-16,0.6,0.6,0.0,2.0,2.2,-0.20000000000000018,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.429,0.2975,0.2735,D,1
16054,2021-03-19,2020,38,Saint-Etienne,Monaco,1.1892944,0.841943,0.3473514000000001,1.3064394,0.7475872,0.5588521999999999,-0.21150079999999982,1.4,1.2,0.19999999999999996,1.2,0.6,0.6,-0.4,0.4,0.4,0.0,1.4,1.6,-0.20000000000000018,85000000,280000000,0.30357142857142855,-1.1921383466789333,-195000000,3695652.0,11200000.0,26.0,23.9,0.0271,0.1029,0.87,A,2
16046,2021-03-20,2020,38,Nice,Marseille,1.1872468,1.5045776000000002,-0.31733080000000013,0.89864338,0.9192504000000001,-0.020607020000000142,-0.29672378,1.6,1.6,0.0,1.2,1.0,0.19999999999999996,-0.19999999999999996,0.4,0.4,0.0,1.4,1.6,-0.20000000000000018,110000000,200000000,0.55,-0.5978370007556204,-90000000,4583333.0,8333333.0,25.4,25.8,0.934,0.0567,0.0093,H,0
16049,2021-03-20,2020,38,Metz,Rennes,1.3778962,1.3737034000000001,0.0041927999999997745,0.8783114,1.5627438,-0.6844324,0.6886251999999998,1.4,1.4,0.0,0.6,1.2,-0.6,0.6,0.4,0.2,0.2,1.4,0.6,0.7999999999999999,50000000,170000000,0.29411764705882354,-1.2237754316221157,-120000000,2272727.0,7083333.0,26.5,24.0,0.0575,0.135,0.8075,A,2
16047,2021-03-21,2020,38,Nantes,Lorient,1.3210956,0.8521657999999999,0.4689298000000002,1.1695392000000002,0.8276318,0.3419074000000002,0.12702239999999998,1.6,1.2,0.40000000000000013,1.0,1.6,-0.6000000000000001,1.0000000000000002,0.4,0.2,0.2,1.6,1.0,0.6000000000000001,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.5178,0.2868,0.1954,D,1
16048,2021-03-21,2020,38,Montpellier,Bordeaux,1.4316212,1.9174294,-0.48580820000000013,1.1968198,0.9740582,0.22276160000000012,-0.7085698000000002,1.2,0.8,0.3999999999999999,0.8,1.2,-0.3999999999999999,0.7999999999999998,0.4,0.2,0.2,1.8,0.8,1.0,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.5697,0.2175,0.2128,H,0
16050,2021-03-21,2020,38,Lille,Nimes,0.9863282,0.40000508000000023,0.5863231199999998,1.1927042,1.1490744,0.04362980000000016,0.5426933199999996,1.4,0.4,0.9999999999999999,1.2,0.8,0.3999999999999999,0.6,0.4,0.4,0.0,1.8,1.6,0.19999999999999996,210000000,50000000,4.2,1.4350845252893227,160000000,8750000.0,2272727.0,24.5,26.5,0.3163,0.3612,0.3225,A,2
16051,2021-03-21,2020,38,Dijon,Reims,0.6576980000000001,1.6780839999999997,-1.0203859999999996,0.5450229999999999,1.6834972000000001,-1.1384742,0.11808820000000053,0.6,2.8,-2.1999999999999997,1.0,0.8,0.19999999999999996,-2.3999999999999995,0.0,0.2,-0.2,0.0,1.4,-1.4,50000000,65000000,0.7692307692307693,-0.262364264467491,-15000000,2272727.0,2826087.0,26.5,25.0,0.1326,0.3321,0.5353,A,2
16052,2021-03-21,2020,38,Brest,Angers,0.7900259000000001,1.7459727999999999,-0.9559468999999998,1.0117467999999998,1.1626455999999998,-0.1508988,-0.8050480999999998,1.2,1.8,-0.6000000000000001,0.8,1.2,-0.3999999999999999,-0.20000000000000018,0.2,0.2,0.0,0.8,1.0,-0.19999999999999996,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.2086,0.4002,0.3912,D,1
16053,2021-03-21,2020,38,Strasbourg,Lens,1.0243936000000002,0.8836767999999999,0.1407168000000003,1.9764199999999998,1.2947262,0.6816937999999999,-0.5409769999999996,0.8,0.6,0.20000000000000007,2.0,1.6,0.3999999999999999,-0.19999999999999984,0.4,0.4,0.0,1.6,1.8,-0.19999999999999996,85000000,70000000,1.2142857142857142,0.1941560144409574,15000000,3695652.0,3043478.0,26.0,24.5,0.518,0.2418,0.2402,A,2
