match_id,date,season,match_week,home_team,away_team,home_roll_xg_for,home_roll_xg_against,home_roll_xg_diff,away_roll_xg_for,away_roll_xg_against,away_roll_xg_diff,net_xg_diff,home_roll_goals_for,home_roll_goals_against,home_roll_goal_diff,away_roll_goals_for,away_roll_goals_against,away_roll_goal_diff,net_goal_diff,home_roll_won,away_roll_won,net_win_rate,home_roll_points,away_roll_points,net_points,home_squad_value,away_squad_value,squad_value_ratio,log_squad_value_ratio,squad_value_diff,home_avg_player_value,away_avg_player_value,home_squad_age,away_squad_age,home_win_prob,draw_prob,away_win_prob,result,home_roll_poss,away_roll_poss,net_poss,home_attackers,away_attackers,net_attackers,home_roll_gf_fbref,home_roll_ga_fbref,away_roll_gf_fbref,away_roll_ga_fbref,home_player_ga90,away_player_ga90,net_player_ga90,home_starter_ga90,away_starter_ga90,net_starter_ga90,home_squad_depth,away_squad_depth,net_squad_depth,home_minutes_conc,away_minutes_conc,result_code
15961,2021-02-24,2020,37,Nimes,Lorient,1.2979146,1.1582216,0.1396929999999998,0.99391,1.4883056,-0.4943955999999999,0.6340885999999998,1.6,2.0,-0.3999999999999999,1.6,1.8,-0.1999999999999999,-0.1999999999999999,0.4,0.4,0.0,1.2,1.6,-0.4000000000000001,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.566,0.3298,0.1042,H,,38.0,,,3.0,,,,1.6,1.8,,,,,,,,,,,,0
16024,2021-02-26,2020,37,Rennes,Nice,0.8705033999999999,1.1443891999999998,-0.2738857999999998,1.0083722,1.58199,-0.5736178000000001,0.2997320000000002,0.4,1.2,-0.7999999999999999,1.6,1.8,-0.1999999999999999,-0.6,0.0,0.2,-0.2,0.4,0.6,-0.1999999999999999,170000000,110000000,1.5454545454545454,0.4353180712578455,60000000,7083333.0,4583333.0,24.0,25.4,0.1247,0.2321,0.6432,A,62.6,55.0,7.600000000000001,3.0,2.0,1.0,0.4,1.2,1.6,1.8,0.17307692307692307,0.21161290322580645,-0.038535980148883375,0.21875,0.22666666666666666,-0.007916666666666655,0.11875,0.04666666666666666,0.07208333333333333,0.7498736370857102,0.664728752588932,2
16017,2021-02-27,2020,38,Bordeaux,Metz,0.9619176,1.2235646,-0.2616470000000001,1.1268936,1.1801522,-0.0532585999999999,-0.2083884000000001,0.4,1.8,-1.4,1.6,1.4,0.2000000000000001,-1.6,0.0,0.4,-0.4,0.2,1.4,-1.2,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.1262,0.2579,0.6159,A,55.4,42.8,12.600000000000001,2.0,2.0,0.0,0.4,1.8,1.6,1.4,0.2503846153846153,0.14125,0.10913461538461533,0.248,0.17,0.07799999999999999,-0.010333333333333361,0.11500000000000002,-0.12533333333333338,0.7247835497835498,0.7340753362578399,2
16018,2021-02-27,2020,38,Dijon,Paris Saint Germain,0.8079322000000001,2.5965160000000003,-1.7885838,1.7982281999999998,1.165715,0.6325131999999998,-2.4210969999999996,0.6,2.0,-1.4,1.8,1.2,0.6000000000000001,-2.0,0.0,0.6,-0.6,0.0,1.8,-1.8,50000000,850000000,0.0588235294117647,-2.833213344056216,-800000000,2272727.0,32692308.0,26.5,26.4,0.0164,0.0884,0.8952,A,43.2,,,2.0,,,0.6,2.0,,,0.10571428571428572,,,0.15578947368421056,,,0.15578947368421056,,,0.7108246115959874,,2
16016,2021-02-28,2020,38,Angers,Lens,0.9025744,1.1961646,-0.2935901999999999,1.629352,0.8946508,0.7347012000000002,-1.0282914,0.8,1.4,-0.5999999999999999,1.4,1.0,0.3999999999999999,-0.9999999999999998,0.2,0.4,-0.2,1.0,1.8,-0.8,50000000,70000000,0.7142857142857143,-0.3364722366212129,-20000000,2272727.0,3043478.0,26.5,24.5,0.5503,0.2731,0.1766,D,48.0,55.4,-7.399999999999999,1.0,2.0,-1.0,0.8,1.4,1.4,1.0,0.2730769230769231,,,0.17444444444444446,,,-0.32055555555555554,,,0.7595361941915908,,1
16019,2021-02-28,2020,38,Lille,Strasbourg,1.4748100000000002,0.3674945000000001,1.1073155,0.9325648,1.0830745999999998,-0.1505097999999997,1.2578252999999997,2.0,0.2,1.8,0.8,1.4,-0.5999999999999999,2.4,0.8,0.2,0.6000000000000001,2.6,1.0,1.6,210000000,85000000,2.4705882352941178,0.9044562742271522,125000000,8750000.0,3695652.0,24.5,26.0,0.2917,0.3394,0.3689,D,57.0,46.0,11.0,2.0,2.0,0.0,2.0,0.2,0.8,1.4,0.1464,0.1656,-0.019199999999999995,0.19111111111111112,0.2025,-0.011388888888888893,0.1596825396825397,0.10250000000000001,0.057182539682539696,0.7727305658190249,0.7589252301474441,1
16020,2021-02-28,2020,38,Lorient,Saint-Etienne,0.760696,1.1428906,-0.3821945999999998,1.1950932,0.6340076,0.5610856000000001,-0.9432802,1.0,1.6,-0.6000000000000001,1.2,0.4,0.7999999999999999,-1.4,0.2,0.6,-0.3999999999999999,1.0,2.2,-1.2000000000000002,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.2744,0.3526,0.373,H,41.2,,,1.0,,,1.0,1.6,,,,,,,,,,,,,,0
16021,2021-02-28,2020,38,Monaco,Brest,1.7000160000000002,1.1198964,0.5801196000000002,1.2327847,1.3702203999999998,-0.1374356999999997,0.7175552999999999,2.4,1.4,1.0,1.6,2.0,-0.3999999999999999,1.4,0.8,0.2,0.6000000000000001,2.6,1.0,1.6,280000000,50000000,5.6,1.7227665977411035,230000000,11200000.0,2272727.0,23.9,26.5,0.8583,0.1123,0.0294,H,52.2,50.2,2.0,3.0,1.0,2.0,2.4,1.4,1.6,2.0,0.18857142857142858,0.32291666666666663,-0.13434523809523805,0.248421052631579,0.18473684210526312,0.06368421052631587,0.18619883040935675,-0.663263157894737,0.8494619883040937,0.7135507880910683,0.6910680734210146,0
16022,2021-02-28,2020,38,Nimes,Nantes,1.2923816,0.9181936,0.3741880000000001,1.0854802,1.4215738,-0.3360936000000001,0.7102816000000002,1.6,1.4,0.2000000000000001,1.2,1.4,-0.1999999999999999,0.4000000000000001,0.6,0.2,0.3999999999999999,1.8,1.0,0.8,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.0898,0.2399,0.6703,D,,38.6,,,2.0,,,,1.2,1.4,,0.09999999999999999,,,0.12214285714285712,,,0.0428095238095238,,,0.7783684096333261,1
16023,2021-02-28,2020,38,Reims,Montpellier,0.7375084,1.4996602,-0.7621517999999999,2.459288,1.7308798,0.7284082000000001,-1.49056,0.6,0.6,0.0,2.0,1.4,0.6000000000000001,-0.6000000000000001,0.2,0.6,-0.3999999999999999,1.2,2.0,-0.8,65000000,85000000,0.7647058823529411,-0.2682639865946794,-20000000,2826087.0,3695652.0,25.0,26.0,0.2224,0.5725,0.2051,D,51.6,49.6,2.0,1.0,1.0,0.0,0.6,0.6,2.0,1.4,0.13961538461538459,0.10148148148148148,0.03813390313390311,0.16294117647058823,0.17125,-0.008308823529411785,0.06738562091503267,0.17125,-0.10386437908496735,0.7871129160925375,0.8013999202118014,1
16025,2021-02-28,2020,38,Marseille,Lyon,0.6753502,1.3309056,-0.6555553999999999,2.515806,1.037744,1.478062,-2.1336174,1.2,1.4,-0.1999999999999999,2.0,1.0,1.0,-1.2,0.2,0.8,-0.6000000000000001,1.2,2.4,-1.2,200000000,270000000,0.7407407407407407,-0.3001045924503381,-70000000,8333333.0,10800000.0,25.8,26.1,0.611,0.2756,0.1134,D,49.4,58.8,-9.399999999999999,1.0,3.0,-2.0,1.2,1.4,2.0,1.0,0.15652173913043477,0.18888888888888888,-0.03236714975845412,0.24000000000000002,0.2325,0.007500000000000007,0.24000000000000002,0.1682142857142857,0.07178571428571431,0.7932180130728396,0.6958401453224341,1
16026,2021-03-03,2020,38,Bordeaux,Paris Saint Germain,1.011339,1.3316026,-0.3202636000000001,1.6942242,0.9035314,0.7906928000000001,-1.1109564,0.4,1.8,-1.4,2.2,0.6,1.6,-3.0,0.0,0.8,-0.8,0.2,2.4,-2.1999999999999997,85000000,850000000,0.1,-2.3025850929940455,-765000000,3695652.0,32692308.0,26.0,26.4,0.213,0.3047,0.4823,A,57.0,,,3.0,,,0.4,1.8,,,0.2503846153846153,,,0.248,,,-0.010333333333333361,,,0.7247835497835498,,2
16027,2021-03-03,2020,38,Brest,Dijon,0.9449609,1.5075724,-0.5626115,0.7836750000000002,2.63924,-1.855565,1.2929535,1.2,1.6,-0.4000000000000001,0.6,2.6,-2.0,1.6,0.2,0.0,0.2,1.0,0.0,1.0,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.6012,0.2497,0.1491,H,45.0,42.8,2.200000000000003,2.0,1.0,1.0,1.2,1.6,0.6,2.6,0.32291666666666663,0.10571428571428572,0.21720238095238092,0.18473684210526312,0.15578947368421056,0.028947368421052555,-0.663263157894737,0.15578947368421056,-0.8190526315789476,0.6910680734210146,0.7108246115959874,0
16028,2021-03-03,2020,38,Lille,Marseille,1.2664274,0.4863805000000001,0.7800468999999999,0.6826122,1.1408914,-0.4582791999999999,1.2383260999999997,2.0,0.4,1.6,1.0,1.2,-0.1999999999999999,1.8,0.6,0.2,0.3999999999999999,2.2,1.2,1.0000000000000002,210000000,200000000,1.05,0.048790164169432,10000000,8750000.0,8333333.0,24.5,25.8,0.9327,0.063,0.0043,H,59.2,52.2,7.0,2.0,3.0,-1.0,2.0,0.4,1.0,1.2,0.1464,0.15652173913043477,-0.010121739130434765,0.19111111111111112,0.24000000000000002,-0.0488888888888889,0.1596825396825397,0.24000000000000002,-0.08031746031746032,0.7727305658190249,0.7932180130728396,0
16029,2021-03-03,2020,38,Lyon,Rennes,2.3720698,1.16274,1.2093298,0.9108564,1.3176013999999998,-0.4067449999999999,1.6160747999999998,1.8,1.0,0.8,0.6,1.4,-0.7999999999999999,1.6,0.6,0.0,0.6,2.0,0.4,1.6,270000000,170000000,1.588235294117647,0.4626235219481129,100000000,10800000.0,7083333.0,26.1,24.0,0.747,0.179,0.074,H,56.8,61.6,-4.800000000000004,3.0,3.0,0.0,1.8,1.0,0.6,1.4,0.18888888888888888,0.17307692307692307,0.01581196581196581,0.2325,0.21875,0.013750000000000012,0.1682142857142857,0.11875,0.04946428571428571,0.6958401453224341,0.7498736370857102,0
16030,2021-03-03,2020,38,Metz,Angers,1.1939196,1.0020996,0.1918200000000001,0.9268424,1.2236446,-0.2968021999999999,0.4886222,1.2,1.2,0.0,0.6,1.6,-1.0,1.0,0.4,0.0,0.4,1.4,0.6,0.7999999999999999,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.1823,0.3253,0.4924,A,45.2,47.8,-2.5999999999999943,2.0,1.0,1.0,1.2,1.2,0.6,1.6,0.14125,0.2730769230769231,-0.13182692307692312,0.17,0.17444444444444446,-0.004444444444444445,0.11500000000000002,-0.32055555555555554,0.4355555555555556,0.7340753362578399,0.7595361941915908,2
16031,2021-03-03,2020,38,Montpellier,Lorient,2.3161772,1.5844672000000002,0.7317099999999996,0.8083112,1.1397206,-0.3314093999999999,1.0631193999999995,1.8,1.0,0.8,1.2,1.6,-0.4000000000000001,1.2000000000000002,0.6,0.4,0.1999999999999999,2.2,1.4,0.8000000000000003,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.0698,0.1682,0.762,D,47.2,44.4,2.8000000000000043,1.0,1.0,0.0,1.8,1.0,1.2,1.6,0.10148148148148148,,,0.17125,,,0.17125,,,0.8013999202118014,,1
16032,2021-03-03,2020,38,Nantes,Reims,1.1353322,1.2115604,-0.0762281999999998,0.5417998,1.36516,-0.8233601999999999,0.747132,1.2,1.2,0.0,0.4,0.6,-0.1999999999999999,0.1999999999999999,0.2,0.0,0.2,1.2,0.8,0.3999999999999999,85000000,65000000,1.3076923076923077,0.2682639865946793,20000000,3695652.0,2826087.0,26.0,25.0,0.5913,0.2844,0.1243,A,40.0,52.4,-12.399999999999999,1.0,1.0,0.0,1.2,1.2,0.4,0.6,0.09999999999999999,0.13961538461538459,-0.039615384615384594,0.12214285714285712,0.16294117647058823,-0.040798319327731106,0.0428095238095238,0.06738562091503267,-0.02457609710550887,0.7783684096333261,0.7871129160925375,2
16033,2021-03-03,2020,38,Nice,Nimes,1.2554519999999998,1.1854582,0.0699937999999997,1.0402482000000002,0.8775335999999999,0.1627146000000002,-0.0927208000000004,1.8,1.6,0.1999999999999999,1.8,1.0,0.8,-0.6000000000000001,0.4,0.6,-0.1999999999999999,1.2,2.0,-0.8,110000000,50000000,2.2,0.7884573603642703,60000000,4583333.0,2272727.0,25.4,26.5,0.1741,0.2259,0.6,H,50.8,,,1.0,,,1.8,1.6,,,0.21161290322580645,,,0.22666666666666666,,,0.04666666666666666,,,0.664728752588932,,0
16034,2021-03-03,2020,38,Saint-Etienne,Lens,1.0813392,0.718567,0.3627722,1.631214,1.0302248,0.6009891999999999,-0.2382169999999999,1.2,0.8,0.3999999999999999,1.4,1.2,0.1999999999999999,0.1999999999999999,0.4,0.2,0.2,1.6,1.4,0.2000000000000001,85000000,70000000,1.2142857142857142,0.1941560144409574,15000000,3695652.0,3043478.0,26.0,24.5,0.3014,0.2686,0.43,A,,58.6,,,2.0,,,,1.4,1.2,,,,,,,,,,,,2
16035,2021-03-03,2020,38,Strasbourg,Monaco,0.9266270000000002,0.992932,-0.0663049999999998,1.833596,0.9579685999999998,0.8756274000000002,-0.9419324,1.0,1.4,-0.3999999999999999,2.4,1.2,1.2,-1.6,0.2,0.8,-0.6000000000000001,1.2,2.6,-1.4,85000000,280000000,0.3035714285714285,-1.1921383466789333,-195000000,3695652.0,11200000.0,26.0,23.9,0.3058,0.3769,0.3173,H,42.8,51.4,-8.600000000000001,2.0,3.0,-1.0,1.0,1.4,2.4,1.2,0.1656,0.18857142857142858,-0.022971428571428587,0.2025,0.248421052631579,-0.045921052631578974,0.10250000000000001,0.18619883040935675,-0.08369883040935674,0.7589252301474441,0.7135507880910683,0
15971,2021-03-10,2020,38,Marseille,Rennes,0.61734498,1.3407634000000002,-0.7234184200000001,0.8221832000000001,1.5820149999999995,-0.7598317999999996,0.0364133799999994,1.0,1.2,-0.1999999999999999,0.4,1.4,-1.0,0.7999999999999999,0.2,0.0,0.2,1.2,0.2,1.0,200000000,170000000,1.1764705882352942,0.1625189294977749,30000000,8333333.0,7083333.0,25.8,24.0,0.3531,0.3861,0.2608,H,49.6,60.2,-10.600000000000001,2.0,1.0,1.0,1.0,1.2,0.4,1.4,0.15652173913043477,0.17307692307692307,-0.016555183946488305,0.24000000000000002,0.21875,0.02125000000000002,0.24000000000000002,0.11875,0.12125000000000002,0.7932180130728396,0.7498736370857102,0
16043,2021-03-12,2020,38,Reims,Lyon,0.5541258,1.6000392,-1.0459134,2.3078657999999996,1.0813713999999996,1.2264944,-2.2724078,0.8,0.8,0.0,1.8,1.0,0.8,-0.8,0.2,0.6,-0.3999999999999999,1.2,2.0,-0.8,65000000,270000000,0.2407407407407407,-1.4240346891027378,-205000000,2826087.0,10800000.0,25.0,26.1,0.1611,0.259,0.5799,D,51.2,53.6,-2.3999999999999986,1.0,3.0,-2.0,0.8,0.8,1.8,1.0,0.13961538461538459,0.18888888888888888,-0.0492735042735043,0.16294117647058823,0.2325,-0.06955882352941178,0.06738562091503267,0.1682142857142857,-0.10082866479925304,0.7871129160925375,0.6958401453224341,1
16036,2021-03-13,2020,38,Angers,Saint-Etienne,1.0905296,1.2499821999999998,-0.1594525999999998,1.1268692,0.862129,0.2647402,-0.4241927999999998,0.8,1.6,-0.8,1.4,1.2,0.1999999999999999,-1.0,0.2,0.4,-0.2,1.0,1.4,-0.3999999999999999,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.0782,0.3637,0.5581,A,46.2,,,1.0,,,0.8,1.6,,,0.2730769230769231,,,0.17444444444444446,,,-0.32055555555555554,,,0.7595361941915908,,2
16040,2021-03-13,2020,38,Marseille,Brest,0.68401278,1.0790758,-0.39506302,1.1153853,1.5287783999999998,-0.4133930999999997,0.0183300799999996,1.2,1.2,0.0,1.4,1.4,0.0,0.0,0.4,0.4,0.0,1.6,1.4,0.2000000000000001,200000000,50000000,4.0,1.3862943611198906,150000000,8333333.0,2272727.0,25.8,26.5,0.7375,0.2009,0.0616,H,51.0,43.0,8.0,2.0,2.0,0.0,1.2,1.2,1.4,1.4,0.15652173913043477,0.32291666666666663,-0.16639492753623186,0.24000000000000002,0.18473684210526312,0.0552631578947369,0.24000000000000002,-0.663263157894737,0.903263157894737,0.7932180130728396,0.6910680734210146,0
16037,2021-03-14,2020,38,Dijon,Bordeaux,0.7272924000000002,2.4990859999999997,-1.7717935999999996,1.0238214,1.1873946,-0.1635732,-1.6082203999999996,0.8,3.0,-2.2,0.4,1.4,-1.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.2,-0.2,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.2084,0.2788,0.5128,A,45.6,55.0,-9.399999999999999,1.0,2.0,-1.0,0.8,3.0,0.4,1.4,0.10571428571428572,0.2503846153846153,-0.1446703296703296,0.15578947368421056,0.248,-0.09221052631578944,0.15578947368421056,-0.010333333333333361,0.16612280701754392,0.7108246115959874,0.7247835497835498,2
16038,2021-03-14,2020,38,Lens,Metz,1.7193740000000002,1.1124608,0.6069132000000002,1.151228,1.0106815999999998,0.1405464000000003,0.4663667999999998,1.6,1.2,0.4000000000000001,1.0,1.2,-0.1999999999999999,0.6000000000000001,0.4,0.4,0.0,1.8,1.2,0.6000000000000001,70000000,50000000,1.4,0.3364722366212129,20000000,3043478.0,2272727.0,24.5,26.5,0.6137,0.2438,0.1425,D,53.4,49.0,4.399999999999999,2.0,2.0,0.0,1.6,1.2,1.0,1.2,,0.14125,,,0.17,,,0.11500000000000002,,,0.7340753362578399,1
16039,2021-03-14,2020,38,Monaco,Lille,1.4326063999999998,1.0228924,0.4097139999999997,1.3125454,0.3570866800000002,0.9554587199999997,-0.54574472,2.0,1.2,0.8,1.8,0.4,1.4,-0.5999999999999999,0.6,0.6,0.0,2.0,2.2,-0.2000000000000001,280000000,210000000,1.3333333333333333,0.2876820724517808,70000000,11200000.0,8750000.0,23.9,24.5,0.4283,0.4932,0.0785,D,55.6,62.0,-6.399999999999999,3.0,1.0,2.0,2.0,1.2,1.8,0.4,0.18857142857142858,0.1464,0.04217142857142858,0.248421052631579,0.19111111111111112,0.057309941520467866,0.18619883040935675,0.1596825396825397,0.02651629072681705,0.7135507880910683,0.7727305658190249,1
16041,2021-03-14,2020,38,Lorient,Nice,0.9953172,1.113049,-0.1177317999999999,1.2949959999999998,1.5371036,-0.2421076000000002,0.1243758000000002,1.2,1.8,-0.6000000000000001,1.6,1.8,-0.1999999999999999,-0.4000000000000001,0.2,0.4,-0.2,1.0,1.2,-0.1999999999999999,50000000,110000000,0.4545454545454545,-0.7884573603642702,-60000000,2272727.0,4583333.0,26.5,25.4,0.853,0.1166,0.0304,D,45.6,51.6,-6.0,2.0,1.0,1.0,1.2,1.8,1.6,1.8,,0.21161290322580645,,,0.22666666666666666,,,0.04666666666666666,,,0.664728752588932,1
16042,2021-03-14,2020,38,Rennes,Strasbourg,0.8315170000000001,1.5142508,-0.6827337999999998,0.9548762000000002,0.9967328,-0.0418565999999998,-0.6408772,0.4,1.6,-1.2000000000000002,0.8,1.0,-0.1999999999999999,-1.0000000000000002,0.0,0.4,-0.4,0.0,1.6,-1.6,170000000,85000000,2.0,0.6931471805599453,85000000,7083333.0,3695652.0,24.0,26.0,0.4636,0.3467,0.1897,H,60.4,42.0,18.4,3.0,2.0,1.0,0.4,1.6,0.8,1.0,0.17307692307692307,0.1656,0.0074769230769230755,0.21875,0.2025,0.016249999999999987,0.11875,0.10250000000000001,0.016249999999999987,0.7498736370857102,0.7589252301474441,0
16044,2021-03-14,2020,38,Paris Saint Germain,Nantes,1.6114922,0.7182634,0.8932288,1.1696301999999998,1.0345410000000002,0.1350891999999997,0.7581396000000004,1.8,0.6,1.2000000000000002,1.2,1.4,-0.1999999999999999,1.4,0.8,0.2,0.6000000000000001,2.4,1.0,1.4,850000000,85000000,10.0,2.302585092994046,765000000,32692308.0,3695652.0,26.4,26.0,0.2475,0.319,0.4335,A,,40.0,,,3.0,,,,1.2,1.4,,0.09999999999999999,,,0.12214285714285712,,,0.0428095238095238,,,0.7783684096333261,2
16045,2021-03-14,2020,38,Nimes,Montpellier,1.2079282,0.9297276,0.2782006,2.2399791999999996,1.8145574,0.4254217999999996,-0.1472211999999996,1.4,0.6,0.7999999999999999,1.8,1.0,0.8,-1.1102230246251563e-16,0.6,0.6,0.0,2.0,2.2,-0.2000000000000001,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.429,0.2975,0.2735,D,,47.0,,,1.0,,,,1.8,1.0,,0.10148148148148148,,,0.17125,,,0.17125,,,0.8013999202118014,1
16054,2021-03-19,2020,38,Saint-Etienne,Monaco,1.1892944,0.841943,0.3473514000000001,1.3064394,0.7475872,0.5588521999999999,-0.2115007999999998,1.4,1.2,0.1999999999999999,1.2,0.6,0.6,-0.4,0.4,0.4,0.0,1.4,1.6,-0.2000000000000001,85000000,280000000,0.3035714285714285,-1.1921383466789333,-195000000,3695652.0,11200000.0,26.0,23.9,0.0271,0.1029,0.87,A,,57.0,,,2.0,,,,1.2,0.6,,0.18857142857142858,,,0.248421052631579,,,0.18619883040935675,,,0.7135507880910683,2
16046,2021-03-20,2020,38,Nice,Marseille,1.1872468,1.5045776000000002,-0.3173308000000001,0.89864338,0.9192504,-0.0206070200000001,-0.29672378,1.6,1.6,0.0,1.2,1.0,0.1999999999999999,-0.1999999999999999,0.4,0.4,0.0,1.4,1.6,-0.2000000000000001,110000000,200000000,0.55,-0.5978370007556204,-90000000,4583333.0,8333333.0,25.4,25.8,0.934,0.0567,0.0093,H,52.8,50.0,2.799999999999997,3.0,2.0,1.0,1.6,1.6,1.2,1.0,0.21161290322580645,0.15652173913043477,0.05509116409537168,0.22666666666666666,0.24000000000000002,-0.013333333333333364,0.04666666666666666,0.24000000000000002,-0.19333333333333336,0.664728752588932,0.7932180130728396,0
16049,2021-03-20,2020,38,Metz,Rennes,1.3778962,1.3737034,0.0041927999999997,0.8783114,1.5627438,-0.6844324,0.6886251999999998,1.4,1.4,0.0,0.6,1.2,-0.6,0.6,0.4,0.2,0.2,1.4,0.6,0.7999999999999999,50000000,170000000,0.2941176470588235,-1.2237754316221157,-120000000,2272727.0,7083333.0,26.5,24.0,0.0575,0.135,0.8075,A,48.2,56.0,-7.799999999999997,2.0,3.0,-1.0,1.4,1.4,0.6,1.2,0.14125,0.17307692307692307,-0.031826923076923086,0.17,0.21875,-0.04874999999999999,0.11500000000000002,0.11875,-0.0037499999999999756,0.7340753362578399,0.7498736370857102,2
16047,2021-03-21,2020,38,Nantes,Lorient,1.3210956,0.8521657999999999,0.4689298000000002,1.1695392000000002,0.8276318,0.3419074000000002,0.1270223999999999,1.6,1.2,0.4000000000000001,1.0,1.6,-0.6000000000000001,1.0000000000000002,0.4,0.2,0.2,1.6,1.0,0.6000000000000001,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.5178,0.2868,0.1954,D,36.4,49.6,-13.200000000000003,2.0,3.0,-1.0,1.6,1.2,1.0,1.6,0.09999999999999999,,,0.12214285714285712,,,0.0428095238095238,,,0.7783684096333261,,1
16048,2021-03-21,2020,38,Montpellier,Bordeaux,1.4316212,1.9174294,-0.4858082000000001,1.1968198,0.9740582,0.2227616000000001,-0.7085698000000002,1.2,0.8,0.3999999999999999,0.8,1.2,-0.3999999999999999,0.7999999999999998,0.4,0.2,0.2,1.8,0.8,1.0,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.5697,0.2175,0.2128,H,47.2,55.2,-8.0,1.0,3.0,-2.0,1.2,0.8,0.8,1.2,0.10148148148148148,0.2503846153846153,-0.14890313390313384,0.17125,0.248,-0.07674999999999998,0.17125,-0.010333333333333361,0.18158333333333337,0.8013999202118014,0.7247835497835498,0
16050,2021-03-21,2020,38,Lille,Nimes,0.9863282,0.4000050800000002,0.5863231199999998,1.1927042,1.1490744,0.0436298000000001,0.5426933199999996,1.4,0.4,1.0,1.2,0.8,0.3999999999999999,0.6,0.4,0.4,0.0,1.8,1.6,0.1999999999999999,210000000,50000000,4.2,1.4350845252893227,160000000,8750000.0,2272727.0,24.5,26.5,0.3163,0.3612,0.3225,A,58.2,,,2.0,,,1.4,0.4,,,0.1464,,,0.19111111111111112,,,0.1596825396825397,,,0.7727305658190249,,2
16051,2021-03-21,2020,38,Dijon,Reims,0.6576980000000001,1.6780839999999997,-1.0203859999999996,0.5450229999999999,1.6834972,-1.1384742,0.1180882000000005,0.6,2.8,-2.1999999999999997,1.0,0.8,0.1999999999999999,-2.3999999999999995,0.0,0.2,-0.2,0.0,1.4,-1.4,50000000,65000000,0.7692307692307693,-0.262364264467491,-15000000,2272727.0,2826087.0,26.5,25.0,0.1326,0.3321,0.5353,A,46.6,45.6,1.0,2.0,1.0,1.0,0.6,2.8,1.0,0.8,0.10571428571428572,0.13961538461538459,-0.03390109890109887,0.15578947368421056,0.16294117647058823,-0.007151702786377667,0.15578947368421056,0.06738562091503267,0.08840385276917789,0.7108246115959874,0.7871129160925375,2
16052,2021-03-21,2020,38,Brest,Angers,0.7900259000000001,1.7459728,-0.9559468999999998,1.0117467999999998,1.1626455999999998,-0.1508988,-0.8050480999999998,1.2,1.8,-0.6000000000000001,0.8,1.2,-0.3999999999999999,-0.2000000000000001,0.2,0.2,0.0,0.8,1.0,-0.1999999999999999,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.2086,0.4002,0.3912,D,45.6,47.2,-1.6000000000000014,2.0,1.0,1.0,1.2,1.8,0.8,1.2,0.32291666666666663,0.2730769230769231,0.049839743589743524,0.18473684210526312,0.17444444444444446,0.010292397660818658,-0.663263157894737,-0.32055555555555554,-0.34270760233918146,0.6910680734210146,0.7595361941915908,1
16053,2021-03-21,2020,38,Strasbourg,Lens,1.0243936000000002,0.8836767999999999,0.1407168000000003,1.97642,1.2947262,0.6816937999999999,-0.5409769999999996,0.8,0.6,0.2,2.0,1.6,0.3999999999999999,-0.1999999999999998,0.4,0.4,0.0,1.6,1.8,-0.1999999999999999,85000000,70000000,1.2142857142857142,0.1941560144409574,15000000,3695652.0,3043478.0,26.0,24.5,0.518,0.2418,0.2402,A,46.0,53.6,-7.600000000000001,1.0,2.0,-1.0,0.8,0.6,2.0,1.6,0.1656,,,0.2025,,,0.10250000000000001,,,0.7589252301474441,,2
16055,2021-03-21,2020,38,Lyon,Paris Saint Germain,2.2955198,1.1798335999999998,1.1156862000000003,1.541979,0.8645704000000001,0.6774085999999999,0.4382776000000004,1.4,1.2,0.1999999999999999,1.6,1.0,0.6000000000000001,-0.4000000000000001,0.4,0.6,-0.1999999999999999,1.6,1.8,-0.1999999999999999,270000000,850000000,0.3176470588235294,-1.1468143904859875,-580000000,10800000.0,32692308.0,26.1,26.4,0.1118,0.2355,0.6527,A,53.2,,,3.0,,,1.4,1.2,,,0.18888888888888888,,,0.2325,,,0.1682142857142857,,,0.6958401453224341,,2
