match_id,date,season,match_week,home_team,away_team,home_roll_xg_for,home_roll_xg_against,home_roll_xg_diff,away_roll_xg_for,away_roll_xg_against,away_roll_xg_diff,net_xg_diff,home_roll_goals_for,home_roll_goals_against,home_roll_goal_diff,away_roll_goals_for,away_roll_goals_against,away_roll_goal_diff,net_goal_diff,home_roll_won,away_roll_won,net_win_rate,home_roll_points,away_roll_points,net_points,home_squad_value,away_squad_value,squad_value_ratio,log_squad_value_ratio,squad_value_diff,home_avg_player_value,away_avg_player_value,home_squad_age,away_squad_age,home_win_prob,draw_prob,away_win_prob,result,home_roll_poss,away_roll_poss,net_poss,home_attackers,away_attackers,net_attackers,home_roll_gf_fbref,home_roll_ga_fbref,away_roll_gf_fbref,away_roll_ga_fbref,home_player_ga90,away_player_ga90,net_player_ga90,home_starter_ga90,away_starter_ga90,net_starter_ga90,home_squad_depth,away_squad_depth,net_squad_depth,home_minutes_conc,away_minutes_conc,result_code,home_pl_sh_p90,home_pl_sot_p90,home_pl_def_p90,home_pl_gls_p90,home_pl_ast_p90,home_pl_starter_mins,home_pl_pct_fw,home_pl_depth_sh,home_pl_n_players,away_pl_sh_p90,away_pl_sot_p90,away_pl_def_p90,away_pl_gls_p90,away_pl_ast_p90,away_pl_starter_mins,away_pl_pct_fw,away_pl_depth_sh,away_pl_n_players,net_pl_sh_p90,net_pl_sot_p90,net_pl_def_p90,net_pl_gls_p90,net_pl_ast_p90,net_pl_starter_mins,net_pl_pct_fw,net_pl_depth_sh
16086,2021-04-25,2020,38,Lorient,Bordeaux,1.6695860000000002,1.5873354000000002,0.0822506,1.3883224,2.1297116,-0.7413891999999997,0.8236397999999998,1.2,1.8,-0.6000000000000001,1.4,2.8,-1.4,0.7999999999999998,0.2,0.2,0.0,1.0,0.6,0.4,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.749,0.1746,0.0764,H,49.6,55.2,-5.600000000000001,1.0,1.0,0.0,1.2,1.8,1.4,2.8,,0.2503846153846153,,,0.248,,,-0.0103333333333333,,,0.7247835497835498,0,1.2589376735709457,0.5437389683871822,2.1210338870784224,0.12749079285664652,0.0748993156492248,79.45,0.16666666666666666,2.5823533728491452,15.0,0.9824583241311143,0.34364939133493033,1.642654231449777,0.1327341207249817,0.05226514373716632,67.42857142857143,0.2857142857142857,1.486959919741085,16.0,0.2764793494398313,0.20008957705225183,0.4783796556286455,-0.005243327868335174,0.022634171912058486,12.021428571428572,-0.11904761904761904,1.0953934531080602
16087,2021-04-25,2020,38,Lyon,Lille,1.7836188,1.0596304,0.7239883999999999,0.6572906,1.0705514,-0.4132608000000001,1.1372491999999998,1.8,1.4,0.4000000000000001,1.0,0.6,0.4,1.1102230246251563e-16,0.4,0.4,0.0,1.6,1.6,0.0,270000000,210000000,1.2857142857142858,0.2513144282809061,60000000,10800000.0,8750000.0,26.1,24.5,0.1463,0.2428,0.6109,A,54.8,51.4,3.3999999999999986,1.0,2.0,-1.0,1.8,1.4,1.0,0.6,0.1888888888888888,0.1464,0.0424888888888888,0.2325,0.1911111111111111,0.0413888888888888,0.1682142857142857,0.1596825396825397,0.008531746031746,0.6958401453224341,0.7727305658190249,2,1.1188749849741935,0.4876737005813453,1.2278583596488546,0.15117511520737326,0.04675953079178886,64.86666666666666,0.08333333333333333,1.9456536017056107,16.0,1.259065641214256,0.7683317822360185,1.3522828628864174,0.2878298297049467,0.3603385978290658,72.6,0.23076923076923078,2.025921276175066,16.0,-0.14019065624006255,-0.2806580816546732,-0.12442450323756282,-0.13665471449757344,-0.31357906703727695,-7.733333333333334,-0.14743589743589747,-0.08026767446945504
16089,2021-04-25,2020,38,Nice,Montpellier,1.3736777999999998,1.1705048000000002,0.2031729999999996,1.7257943999999998,1.478765,0.2470293999999999,-0.0438564000000003,1.2,0.8,0.3999999999999999,1.8,1.4,0.4000000000000001,-2.220446049250313e-16,0.4,0.2,0.2,1.6,1.4,0.2000000000000001,110000000,85000000,1.2941176470588236,0.2578291093020998,25000000,4583333.0,3695652.0,25.4,26.0,0.5245,0.2325,0.243,H,51.2,44.4,6.800000000000004,1.0,1.0,0.0,1.2,0.8,1.8,1.4,0.2116129032258064,0.1014814814814814,0.1101314217443249,0.2266666666666666,0.17125,0.0554166666666666,0.0466666666666666,0.17125,-0.1245833333333333,0.664728752588932,0.8013999202118014,0,0.977107218627587,0.3959384874049847,2.2083368048543064,0.10221267303018564,0.014662339509445186,76.93846153846154,0.07692307692307693,1.431190444947543,15.0,1.526271834615802,0.550423262240465,1.8888506365449962,0.16678743199807405,0.10367138582241557,68.37142857142858,0.14285714285714285,2.0978898218641637,16.0,-0.549164615988215,-0.1544847748354803,0.3194861683093102,-0.06457475896788842,-0.08900904631297038,8.567032967032958,-0.06593406593406592,-0.6666993769166207
16091,2021-04-25,2020,38,Rennes,Dijon,1.5040444000000002,0.5974526000000001,0.9065918,0.7974992000000001,1.7958582,-0.998359,1.9049508,2.0,0.6,1.4,0.6,1.8,-1.2000000000000002,2.6,0.8,0.2,0.6000000000000001,2.6,0.6,2.0,170000000,50000000,3.4,1.2237754316221157,120000000,7083333.0,2272727.0,24.0,26.5,0.936,0.0518,0.0122,H,55.8,43.0,12.799999999999995,3.0,2.0,1.0,2.0,0.6,0.6,1.8,0.173076923076923,0.1057142857142857,0.0673626373626373,0.21875,0.1557894736842105,0.0629605263157894,0.11875,0.1557894736842105,-0.0370394736842105,0.7498736370857102,0.7108246115959874,0,1.0175676645156635,0.29643642218521293,2.0870157927590918,0.14355619623109575,0.11503125953813507,79.67272727272727,0.2727272727272727,1.088513092821537,16.0,0.6461082903518655,0.18538317901962723,1.8037589348441945,0.05212532865907099,0.06527169149868535,65.61538461538461,0.3076923076923077,1.3508178578002445,14.0,0.37145937416379804,0.11105324316558571,0.2832568579148973,0.09143086757202476,0.049759568039449725,14.057342657342659,-0.034965034965035,-0.2623047649787076
16093,2021-04-25,2020,38,Strasbourg,Nantes,1.3957424,1.5988219999999995,-0.2030795999999997,1.0722176,1.3313752,-0.2591576,0.0560780000000002,1.2,2.0,-0.8,1.0,1.4,-0.3999999999999999,-0.4000000000000001,0.2,0.2,0.0,0.8,0.8,0.0,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.4214,0.3039,0.2747,A,46.4,39.6,6.799999999999997,2.0,1.0,1.0,1.2,2.0,1.0,1.4,0.1656,0.0999999999999999,0.0656,0.2025,0.1221428571428571,0.0803571428571428,0.1025,0.0428095238095238,0.0596904761904762,0.7589252301474441,0.7783684096333261,2,0.8845203040401948,0.2349580982917821,2.800164714562326,0.05904078271665245,0.04277455499046408,75.46666666666665,0.16666666666666666,1.0105483935991124,14.0,0.9065701676113459,0.34907916604815037,2.5683148502206725,0.07906965049031936,0.020367110887603724,72.78181818181817,0.09090909090909091,1.1909036010668632,14.0,-0.02204986357115113,-0.11412106775636827,0.23184986434165333,-0.020028867773666907,0.022407444102860354,2.6848484848484873,0.07575757575757575,-0.1803552074677508
16094,2021-04-25,2020,38,Lens,Nimes,1.8051356,1.604441,0.2006945999999998,1.3265138,1.5185236,-0.1920098000000001,0.3927043999999999,2.0,1.2,0.8,1.0,1.2,-0.1999999999999999,1.0,0.4,0.2,0.2,1.8,1.2,0.6000000000000001,70000000,50000000,1.4,0.3364722366212129,20000000,3043478.0,2272727.0,24.5,26.5,0.1331,0.28,0.5869,H,45.4,,,2.0,,,2.0,1.2,,,,,,,,,,,,,,0,1.0415951109497494,0.4413560625931189,1.8792977508201332,0.2584753768971857,0.0715718506502911,64.39642857142857,0.2857142857142857,1.8751585216227267,15.0,,,,,,,,,,,,,,,,,
16095,2021-04-25,2020,38,Angers,Monaco,0.6909708,1.4753535999999996,-0.7843827999999996,2.260371,0.5163490000000001,1.7440220000000002,-2.5284047999999997,0.2,1.6,-1.4,2.8,0.0,2.8,-4.2,0.0,0.8,-0.8,0.4,2.6,-2.2,50000000,280000000,0.1785714285714285,-1.7227665977411035,-230000000,2272727.0,11200000.0,26.5,23.9,0.0198,0.2211,0.7591,A,50.4,61.4,-11.0,2.0,2.0,0.0,0.2,1.6,2.8,0.0,0.2730769230769231,0.1885714285714285,0.0845054945054945,0.1744444444444444,0.248421052631579,-0.0739766081871345,-0.3205555555555555,0.1861988304093567,-0.5067543859649123,0.7595361941915908,0.7135507880910683,2,0.6189589032552693,0.23941464296603288,1.930673900402202,0.012962962962962964,0.0,66.57619047619048,0.2857142857142857,0.9626050498840848,16.0,1.0299850114767408,0.4698498546811276,1.7369215888691698,0.22285503782329713,0.11619464483531923,78.4,0.16666666666666666,1.5674362544345868,15.0,-0.41102610822147156,-0.23043521171509473,0.19375231153303218,-0.20989207486033418,-0.11619464483531923,-11.82380952380953,0.11904761904761904,-0.604831204550502
16100,2021-04-30,2020,38,Marseille,Strasbourg,1.719602,1.4420992,0.2775027999999999,1.5575624000000003,1.6111339999999998,-0.0535715999999995,0.3310743999999994,2.2,1.8,0.4000000000000001,1.4,2.2,-0.8000000000000003,1.2000000000000004,0.6,0.2,0.3999999999999999,2.0,0.8,1.2,200000000,85000000,2.3529411764705883,0.8556661100577203,115000000,8333333.0,3695652.0,25.8,26.0,0.6447,0.2872,0.0681,D,62.0,49.4,12.6,2.0,2.0,0.0,2.2,1.8,1.4,2.2,0.1565217391304347,0.1656,-0.0090782608695652,0.24,0.2025,0.0375,0.24,0.1025,0.1375,0.7932180130728396,0.7589252301474441,1,1.085654986619226,0.44343624284710287,1.7433258612233538,0.17231297158869874,0.1864810474866163,78.66153846153846,0.15384615384615385,1.551891096875746,14.0,0.9121808852674151,0.2604849029223241,2.413166223011096,0.11458776991855635,0.05996070492974518,77.72727272727273,0.18181818181818182,0.955878613571405,14.0,0.17347410135181085,0.18295133992477874,-0.6698403617877424,0.05772520167014239,0.12652034255687114,0.9342657342657219,-0.02797202797202797,0.596012483304341
16098,2021-05-01,2020,38,Lille,Nice,0.9994718,1.1366702000000004,-0.1371984000000005,1.7467129999999995,1.0544708,0.6922421999999997,-0.8294406000000002,1.6,1.0,0.6000000000000001,1.6,0.8,0.8,-0.1999999999999999,0.6,0.6,0.0,2.0,2.0,0.0,210000000,110000000,1.9090909090909092,0.6466271649250525,100000000,8750000.0,4583333.0,24.5,25.4,0.5214,0.4786,0.0,H,54.8,52.8,2.0,2.0,1.0,1.0,1.6,1.0,1.6,0.8,0.1464,0.2116129032258064,-0.0652129032258064,0.1911111111111111,0.2266666666666666,-0.0355555555555555,0.1596825396825397,0.0466666666666666,0.113015873015873,0.7727305658190249,0.664728752588932,0,1.3697978834115265,0.7080887069634235,1.9709388662288574,0.23143923087161833,0.0600130890052356,69.51666666666667,0.25,1.8461461737725746,15.0,1.0587973569035305,0.48376064408046093,1.866363877617061,0.1547280587111692,0.03866809881847476,75.57142857142857,0.07142857142857142,1.3935577287464258,15.0,0.31100052650799603,0.2243280628829626,0.10457498861179637,0.07671117216044912,0.021344990186760844,-6.054761904761904,0.17857142857142858,0.4525884450261488
16104,2021-05-01,2020,38,Paris Saint Germain,Lens,1.92972,0.8054321999999999,1.1242878000000005,1.4725768,1.6032890000000002,-0.1307122,1.2550000000000003,2.8,1.4,1.4,2.0,1.0,1.0,0.3999999999999999,0.8,0.6,0.2,2.4,2.2,0.1999999999999997,850000000,70000000,12.142857142857142,2.496741107435003,780000000,32692308.0,3043478.0,26.4,24.5,0.3156,0.2737,0.4107,H,,43.4,,,2.0,,,,2.0,1.0,,,,,,,,,,,,0,,,,,,,,,,1.078440972133607,0.42465507228623,1.9591723498837421,0.13770240842295317,0.3324552677666985,66.77857142857144,0.35714285714285715,1.839220168087731,16.0,,,,,,,,
16096,2021-05-02,2020,38,Brest,Nantes,0.8019164,1.1020321999999998,-0.3001157999999998,1.0592396000000002,1.4345344,-0.3752947999999998,0.075179,0.8,0.8,0.0,1.0,1.4,-0.3999999999999999,0.3999999999999999,0.2,0.2,0.0,1.2,0.8,0.3999999999999999,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.1607,0.2037,0.6356,A,54.4,41.6,12.799999999999995,2.0,1.0,1.0,0.8,0.8,1.0,1.4,0.3229166666666666,0.0999999999999999,0.2229166666666666,0.1847368421052631,0.1221428571428571,0.062593984962406,-0.663263157894737,0.0428095238095238,-0.7060726817042609,0.6910680734210146,0.7783684096333261,2,0.9134137506211404,0.2773268479590025,2.3849335743103506,0.05579937304075236,0.048888888888888885,72.16,0.26666666666666666,1.5166643970789648,15.0,1.0771351927747106,0.33524186991869925,2.424488057884731,0.059329268292682924,0.016376582278481013,69.06666666666668,0.08333333333333333,2.7248865632828214,15.0,-0.1637214421535702,-0.05791502195969678,-0.039554483574380406,-0.003529895251930565,0.03251230661040787,3.0933333333333195,0.18333333333333335,-1.2082221662038566
16097,2021-05-02,2020,38,Dijon,Metz,0.8097236000000002,2.3291402,-1.5194165999999996,0.8984783999999999,1.7523922000000005,-0.8539138000000004,-0.6655027999999992,0.6,2.2,-1.6,0.4,2.4,-2.0,0.3999999999999999,0.2,0.0,0.2,0.6,0.2,0.3999999999999999,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.2146,0.2634,0.522,A,39.0,45.4,-6.399999999999999,2.0,3.0,-1.0,0.6,2.2,0.4,2.4,0.1057142857142857,0.14125,-0.0355357142857142,0.1557894736842105,0.17,-0.0142105263157894,0.1557894736842105,0.115,0.0407894736842105,0.7108246115959874,0.7340753362578399,2,0.43232797025674,0.16534868446470655,1.9942382432844759,0.019889502762430938,0.0,70.78461538461538,0.23076923076923078,0.7781373410982658,16.0,1.286341421589316,0.4287995500279415,2.323167838221254,0.14491869918699185,0.2011663357912649,65.05333333333333,0.4,1.6433269790581735,16.0,-0.8540134513325761,-0.26345086556323494,-0.3289295949367781,-0.12502919642456092,-0.2011663357912649,5.731282051282051,-0.16923076923076924,-0.8651896379599077
16099,2021-05-02,2020,38,Lorient,Angers,1.6281579999999998,1.6230274000000002,0.0051305999999995,0.6657388,1.5715102,-0.9057714,0.9109019999999994,1.8,1.8,0.0,0.2,1.6,-1.4,1.4,0.4,0.0,0.4,1.4,0.4,1.0,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.863,0.1135,0.0235,H,48.4,47.8,0.6000000000000014,2.0,2.0,0.0,1.8,1.8,0.2,1.6,,0.2730769230769231,,,0.1744444444444444,,,-0.3205555555555555,,,0.7595361941915908,0,1.2550859260598068,0.5784468465653203,2.0590946293410326,0.16226796779571903,0.1548636516689256,78.68333333333334,0.25,2.3163768390392083,15.0,0.6097617287939536,0.2104716480679034,1.6248083815920205,0.01776239907727797,0.0,66.86666666666667,0.25,0.9222146987982145,16.0,0.6453241972658532,0.3679751984974169,0.43428624774901214,0.14450556871844106,0.1548636516689256,11.816666666666663,0.0,1.3941621402409938
16101,2021-05-02,2020,38,Monaco,Lyon,2.4080079999999997,0.503674,1.9043339999999995,1.6657706,1.2876856,0.378085,1.5262489999999995,3.0,0.0,3.0,2.0,1.8,0.1999999999999999,2.8,1.0,0.4,0.6,3.0,1.4,1.6,280000000,270000000,1.037037037037037,0.0363676441708747,10000000,11200000.0,10800000.0,23.9,26.1,0.7202,0.1811,0.0987,A,60.6,50.4,10.200000000000005,1.0,2.0,-1.0,3.0,0.0,2.0,1.8,0.1885714285714285,0.1888888888888888,-0.0003174603174602,0.248421052631579,0.2325,0.0159210526315789,0.1861988304093567,0.1682142857142857,0.017984544695071,0.7135507880910683,0.6958401453224341,2,0.9622552824519875,0.43148708554380205,1.5874289876672882,0.29314214266277666,0.1452815226011102,68.12857142857142,0.07142857142857142,1.535745346581271,16.0,1.0016817993447968,0.45184784194568933,1.5368935212927894,0.1523960695389267,0.06757612757612756,69.93846153846154,0.23076923076923078,1.629927633520872,16.0,-0.039426516892809294,-0.02036075640188728,0.050535466374498794,0.14074607312384996,0.07770539502498265,-1.8098901098901194,-0.15934065934065936,-0.09418228693960118
16102,2021-05-02,2020,38,Montpellier,Saint-Etienne,1.7591164,1.587787,0.1713293999999998,1.666338,1.6973706,-0.0310325999999998,0.2023619999999997,1.8,1.8,0.0,1.8,2.0,-0.1999999999999999,0.1999999999999999,0.2,0.4,-0.2,1.2,1.2,0.0,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.1035,0.2003,0.6962,A,40.6,,,1.0,,,1.8,1.8,,,0.1014814814814814,,,0.17125,,,0.17125,,,0.8013999202118014,,2,1.410800556433018,0.4251741583680289,2.0840808075265462,0.12330982818463114,0.05792732605507577,60.47692307692308,0.23076923076923078,2.0479776126571547,15.0,,,,,,,,,,,,,,,,,
16103,2021-05-02,2020,38,Nimes,Reims,1.2511917999999995,1.3482828,-0.0970910000000002,0.8529018,1.3169684,-0.4640665999999999,0.3669755999999996,1.0,1.4,-0.3999999999999999,0.8,1.0,-0.1999999999999999,-0.1999999999999999,0.2,0.2,0.0,1.0,1.2,-0.1999999999999999,50000000,65000000,0.7692307692307693,-0.262364264467491,-15000000,2272727.0,2826087.0,26.5,25.0,0.8158,0.1325,0.0517,D,,44.6,,,3.0,,,,0.8,1.0,,0.1396153846153845,,,0.1629411764705882,,,0.0673856209150326,,,0.7871129160925375,1,,,,,,,,,,0.9481027968967097,0.15544271921658853,2.434247953509098,0.0577309594742919,0.0149843912591051,68.41111111111111,0.3333333333333333,2.3737222888336627,14.0,,,,,,,,
16105,2021-05-02,2020,38,Bordeaux,Rennes,1.2262252,2.3565259999999997,-1.1303007999999997,2.1311844,0.6856106000000001,1.4455738,-2.5758745999999997,1.0,3.4,-2.4,2.8,0.8,2.0,-4.3999999999999995,0.0,0.8,-0.8,0.0,2.6,-2.6,85000000,170000000,0.5,-0.6931471805599453,-85000000,3695652.0,7083333.0,26.0,24.0,0.2536,0.39,0.3564,H,55.6,60.6,-5.0,2.0,3.0,-1.0,1.0,3.4,2.8,0.8,0.2503846153846153,0.173076923076923,0.0773076923076922,0.248,0.21875,0.0292499999999999,-0.0103333333333333,0.11875,-0.1290833333333333,0.7247835497835498,0.7498736370857102,0,1.0294869818835728,0.4120615588992732,1.5933543845098177,0.14753188825416697,0.016880722278738554,58.34222222222222,0.3333333333333333,1.8080499176178968,16.0,1.3753332351553684,0.5928830546962494,2.0055273023525797,0.25166423764556345,0.25140813535783857,66.58461538461538,0.38461538461538464,1.241797779645072,16.0,-0.34584625327179563,-0.18082149579697615,-0.412172917842762,-0.10413234939139648,-0.23452741307910002,-8.242393162393157,-0.05128205128205132,0.5662521379728247
16107,2021-05-07,2020,38,Lens,Lille,1.4648628,1.456079,0.0087838,0.9789092,0.9758262000000002,0.0030829999999998,0.0057008000000001,1.8,1.2,0.6000000000000001,1.8,0.6,1.2000000000000002,-0.6000000000000001,0.4,0.8,-0.4,1.6,2.6,-1.0,70000000,210000000,0.3333333333333333,-1.0986122886681098,-140000000,3043478.0,8750000.0,24.5,24.5,0.3693,0.3296,0.3011,A,43.2,51.4,-8.199999999999996,2.0,2.0,0.0,1.8,1.2,1.8,0.6,,0.1464,,,0.1911111111111111,,,0.1596825396825397,,,0.7727305658190249,2,0.8082391651972267,0.24891109228352878,2.0113748658389534,0.11492919183104008,0.016063348416289595,76.5,0.16666666666666666,1.3417376953660822,16.0,1.330371651218874,0.75231255480611,1.8426653232464865,0.25700090907546935,0.050534774157628956,70.29230769230767,0.23076923076923078,1.970997340375694,16.0,-0.5221324860216472,-0.5034014625225812,0.16870954259246695,-0.14207171724442927,-0.034471425741339365,6.2076923076923265,-0.06410256410256412,-0.6292596450096117
16108,2021-05-08,2020,38,Lyon,Lorient,1.7113062,1.3814116,0.3298945999999998,1.940214,1.4617504,0.4784635999999997,-0.1485689999999999,2.2,1.4,0.8000000000000003,2.0,1.6,0.3999999999999999,0.4000000000000003,0.6,0.6,0.0,2.0,1.8,0.1999999999999999,270000000,50000000,5.4,1.6863989535702288,220000000,10800000.0,2272727.0,26.1,26.5,0.9819,0.0145,0.0036,H,52.6,45.8,6.800000000000004,3.0,2.0,1.0,2.2,1.4,2.0,1.6,0.1888888888888888,,,0.2325,,,0.1682142857142857,,,0.6958401453224341,,0,1.9402940984688521,0.9138071265766328,2.2085377607875887,0.6706277937947999,0.16893276590971132,55.84615384615385,0.3076923076923077,2.9995482033294443,16.0,1.2758508914007314,0.5581476845199798,1.9618863442337298,0.17799019672028668,0.17439096002003235,78.76666666666667,0.25,2.5048964654801833,16.0,0.6644432070681208,0.355659442056653,0.24665141655385892,0.49263759707451316,-0.00545819411032103,-22.92051282051282,0.05769230769230771,0.494651737849261
16110,2021-05-08,2020,38,Nantes,Bordeaux,1.3047996000000002,1.5906424,-0.2858427999999999,1.0643192,2.058762199999999,-0.9944429999999992,0.7086001999999993,1.6,1.4,0.2000000000000001,1.0,2.8,-1.7999999999999998,2.0,0.4,0.2,0.2,1.2,0.6,0.6,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.6734,0.2213,0.1053,H,42.4,53.6,-11.200000000000005,2.0,2.0,0.0,1.6,1.4,1.0,2.8,0.0999999999999999,0.2503846153846153,-0.1503846153846153,0.1221428571428571,0.248,-0.1258571428571429,0.0428095238095238,-0.0103333333333333,0.0531428571428571,0.7783684096333261,0.7247835497835498,0,1.0716004804647108,0.37088896841317315,2.4724743149578035,0.11027958987356734,0.05942841174937084,71.85000000000001,0.16666666666666666,2.61811362000023,15.0,1.0468753255555843,0.4106170038543326,1.3664981234658489,0.07149382418347935,0.0341798709991481,66.39999999999999,0.3333333333333333,1.9538658818427008,15.0,0.024725154909126523,-0.03972803544115944,1.1059761914919546,0.03878576569008799,0.025248540750222738,5.450000000000017,-0.16666666666666666,0.6642477381575291
16106,2021-05-09,2020,38,Angers,Dijon,0.6309974,1.9584619999999997,-1.3274645999999997,0.9009698,2.4273602,-1.5263904,0.1989258000000002,0.2,2.0,-1.8,0.8,3.0,-2.2,0.4000000000000001,0.0,0.2,-0.2,0.2,0.6,-0.3999999999999999,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.8041,0.1588,0.0371,H,48.4,37.2,11.199999999999996,1.0,1.0,0.0,0.2,2.0,0.8,3.0,0.2730769230769231,0.1057142857142857,0.1673626373626374,0.1744444444444444,0.1557894736842105,0.0186549707602338,-0.3205555555555555,0.1557894736842105,-0.476345029239766,0.7595361941915908,0.7108246115959874,0,0.8995790414781732,0.3047657332588122,1.6919375592452217,0.028747308304465875,0.0,66.9,0.35714285714285715,1.2726440985567757,16.0,0.642739015671334,0.18997198897472792,1.4129365926651274,0.03864149281664557,0.028513238289205704,61.49999999999999,0.21428571428571427,1.0873512437524824,15.0,0.2568400258068393,0.11479374428408426,0.2790009665800943,-0.009894184512179695,-0.028513238289205704,5.400000000000013,0.14285714285714288,0.18529285480429336
16109,2021-05-09,2020,38,Metz,Nimes,1.128073,1.5485662,-0.4204931999999999,1.5749158,1.3210894,0.2538263999999999,-0.6743195999999998,1.2,2.0,-0.8,1.0,1.6,-0.6000000000000001,-0.1999999999999999,0.2,0.0,0.2,0.8,0.6,0.2,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.0596,0.1672,0.7732,A,46.0,,,3.0,,,1.2,2.0,,,0.14125,,,0.17,,,0.115,,,0.7340753362578399,,2,,,,,,,0.3125,,16.0,,,,,,,,,,,,,,,,,
16111,2021-05-09,2020,38,Nice,Brest,1.196793,1.1305278,0.0662651999999999,1.0329202,1.4741277999999998,-0.4412075999999998,0.5074727999999997,1.0,1.2,-0.1999999999999999,1.0,1.6,-0.6000000000000001,0.4000000000000001,0.4,0.2,0.2,1.4,1.0,0.3999999999999999,110000000,50000000,2.2,0.7884573603642703,60000000,4583333.0,2272727.0,25.4,26.5,0.8323,0.1154,0.0523,H,53.0,55.8,-2.799999999999997,1.0,2.0,-1.0,1.0,1.2,1.0,1.6,0.2116129032258064,0.3229166666666666,-0.1113037634408601,0.2266666666666666,0.1847368421052631,0.0419298245614035,0.0466666666666666,-0.663263157894737,0.7099298245614036,0.664728752588932,0.6910680734210146,0,1.1650069704309427,0.5165192566054636,1.9265173888925164,0.11991995073891625,0.04418103448275862,71.26153846153846,0.15384615384615385,1.5242529162634502,15.0,0.9408600666928681,0.3285870279809805,2.5525400059857364,0.0727221178722047,0.03699897225077081,74.76666666666667,0.16666666666666666,1.4118194406939082,14.0,0.22414690373807455,0.1879322286244831,-0.6260226170932199,0.047197832866711545,0.007182062231987807,-3.5051282051282016,-0.012820512820512803,0.11243347556954197
16112,2021-05-09,2020,38,Reims,Monaco,0.714708,1.6431226,-0.9284146,2.345224,0.5817524,1.7634716,-2.6918862,1.0,1.4,-0.3999999999999999,2.6,0.6,2.0,-2.4,0.0,0.8,-0.8,0.8,2.4,-1.6,65000000,280000000,0.2321428571428571,-1.4604023332736125,-215000000,2826087.0,11200000.0,25.0,23.9,0.1073,0.3154,0.5773,A,45.2,58.0,-12.799999999999995,1.0,3.0,-2.0,1.0,1.4,2.6,0.6,0.1396153846153845,0.1885714285714285,-0.048956043956044,0.1629411764705882,0.248421052631579,-0.0854798761609907,0.0673856209150326,0.1861988304093567,-0.118813209494324,0.7871129160925375,0.7135507880910683,2,1.3956334088774862,0.4314563980953769,2.043100476600613,0.2176657849813699,0.05036119711042311,73.43076923076923,0.15384615384615385,4.349123570164295,15.0,0.9829607969057222,0.4168615098037931,1.3928096312785654,0.28994236957861397,0.13375176795679689,75.15384615384615,0.15384615384615385,1.5319114873120194,16.0,0.41267261197176397,0.014594888291583785,0.6502908453220477,-0.07227658459724406,-0.08339057084637377,-1.723076923076917,0.0,2.8172120828522758
16113,2021-05-09,2020,38,Rennes,Paris Saint Germain,1.8281686,0.6662832000000001,1.1618854,1.875148,0.9858254,0.8893226,0.2725628000000001,2.2,0.8,1.4,2.4,1.2,1.2,0.2000000000000001,0.6,0.8,-0.2,2.0,2.4,-0.3999999999999999,170000000,850000000,0.2,-1.6094379124341005,-680000000,7083333.0,32692308.0,24.0,26.4,0.1919,0.2608,0.5473,D,61.8,,,2.0,,,2.2,0.8,,,0.173076923076923,,,0.21875,,,0.11875,,,0.7498736370857102,,1,4.579874741122825,0.7555809924697798,1.5158123846952758,0.38201958589534174,0.13068862797840655,63.91666666666668,0.16666666666666666,9.613743224201409,16.0,,,,,,,,,,,,,,,,,
16114,2021-05-09,2020,38,Saint-Etienne,Marseille,2.02866,1.4146966,0.6139634,1.885164,0.9434428,0.9417212,-0.3277578,2.2,1.4,0.8000000000000003,2.4,1.4,1.0,-0.1999999999999997,0.6,0.6,0.0,1.8,2.2,-0.4000000000000001,85000000,200000000,0.425,-0.8556661100577202,-115000000,3695652.0,8333333.0,26.0,25.8,0.2547,0.2318,0.5135,H,,64.2,,,2.0,,,,2.4,1.4,,0.1565217391304347,,,0.24,,,0.24,,,0.7932180130728396,0,,,,,,,,,,1.0888974420432362,0.4486274909556907,1.7628372541953155,0.18392193289216105,0.21918740905364642,79.36923076923077,0.15384615384615385,1.7945441032764837,14.0,,,,,,,,
