league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK
FRA-Ligue 1,1920,Lille,Victor Osimhen,NGA,FW,20,1998,27,25,2287,25.4,13,4,17,11,2,3,4,0,0.51,0.16,0.67,0.43,0.59
FRA-Ligue 1,1920,Lille,Xeka,POR,MF,24,1994,17,8,709,7.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Lille,Yusuf Yazıcı,TUR,"MF,FW",22,1997,18,9,848,9.4,1,4,5,0,1,1,2,1,0.11,0.42,0.53,0.0,0.42
FRA-Ligue 1,1920,Lille,Zeki Çelik,TUR,DF,22,1997,23,23,2070,23.0,0,2,2,0,0,0,4,0,0.0,0.09,0.09,0.0,0.09
FRA-Ligue 1,1920,Lyon,Amine Gouiri,ALG,"FW,MF",19,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Lyon,Anthony Lopes,POR,GK,28,1990,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Lyon,Bertrand Traoré,BFA,"FW,MF",23,1995,23,14,1253,13.9,1,3,4,1,0,0,6,0,0.07,0.22,0.29,0.07,0.29
FRA-Ligue 1,1920,Lyon,Bruno Guimarães,BRA,MF,21,1997,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Lyon,Ciprian Tătărușanu,ROU,GK,33,1986,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Lyon,Fernando Marçal,BRA,DF,30,1989,11,11,829,9.2,0,1,1,0,0,0,1,2,0.0,0.11,0.11,0.0,0.11
FRA-Ligue 1,1920,Lyon,Houssem Aouar,ALG,MF,21,1998,25,23,1956,21.7,3,4,7,3,0,0,3,0,0.14,0.18,0.32,0.14,0.32
FRA-Ligue 1,1920,Lyon,Jason Denayer,BEL,DF,24,1995,25,24,2131,23.7,0,1,1,0,0,0,0,0,0.0,0.04,0.04,0.0,0.04
FRA-Ligue 1,1920,Lyon,Jean Lucas,BRA,MF,21,1998,11,1,200,2.2,1,0,1,1,0,0,3,0,0.45,0.0,0.45,0.45,0.45
FRA-Ligue 1,1920,Lyon,Jeff Reine-Adélaïde,FRA,MF,21,1998,14,11,783,8.7,2,1,3,2,0,0,3,0,0.23,0.11,0.34,0.23,0.34
FRA-Ligue 1,1920,Lyon,Joachim Andersen,DEN,DF,23,1996,18,17,1531,17.0,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06
FRA-Ligue 1,1920,Lyon,Karl Toko Ekambi,CMR,FW,26,1992,8,5,538,6.0,2,1,3,2,0,0,2,0,0.33,0.17,0.5,0.33,0.5
FRA-Ligue 1,1920,Lyon,Kenny Tete,NED,DF,23,1995,18,9,1072,11.9,0,1,1,0,0,0,1,0,0.0,0.08,0.08,0.0,0.08
FRA-Ligue 1,1920,Lyon,Leo Dubois,FRA,"DF,MF",24,1994,16,15,1346,15.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Lyon,Lucas Tousart,FRA,MF,22,1997,24,19,1763,19.6,2,2,4,2,0,0,5,0,0.1,0.1,0.2,0.1,0.2
FRA-Ligue 1,1920,Lyon,Marcelo,BRA,DF,32,1987,17,17,1503,16.7,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Lyon,Martin Terrier,FRA,"FW,MF",22,1997,23,13,1198,13.3,1,2,3,1,0,0,0,0,0.08,0.15,0.23,0.08,0.23
FRA-Ligue 1,1920,Lyon,Maxence Caqueret,FRA,MF,19,2000,8,7,568,6.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Lyon,Maxwel Cornet,CIV,"FW,MF",22,1996,22,14,1330,14.8,4,3,7,4,0,0,1,0,0.27,0.2,0.47,0.27,0.47
FRA-Ligue 1,1920,Lyon,Melvin Bard,FRA,"DF,MF",18,2000,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Lyon,Memphis,NED,"FW,MF",25,1994,13,12,1018,11.3,9,2,11,8,1,1,0,0,0.8,0.18,0.97,0.71,0.88
FRA-Ligue 1,1920,Lyon,Moussa Dembélé,FRA,FW,23,1996,27,24,2188,24.3,16,2,18,12,4,5,3,0,0.66,0.08,0.74,0.49,0.58
FRA-Ligue 1,1920,Lyon,Oumar Solet,FRA,DF,19,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Lyon,Rafael,BRA,"DF,MF",29,1990,13,9,700,7.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Lyon,Rayan Cherki,FRA,MF,15,2003,6,1,143,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Lyon,Thiago Mendes,BRA,MF,27,1992,22,21,1812,20.1,0,6,6,0,0,0,4,1,0.0,0.3,0.3,0.0,0.3
FRA-Ligue 1,1920,Lyon,Youssouf Koné,MLI,"DF,MF",24,1995,11,10,818,9.1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Marseille,Boubacar Kamara,FRA,"DF,MF",19,1999,24,24,2139,23.8,1,2,3,1,0,0,7,1,0.04,0.08,0.13,0.04,0.13
FRA-Ligue 1,1920,Marseille,Bouna Sarr,SEN,"DF,FW",27,1992,27,25,2164,24.0,1,3,4,1,0,0,3,0,0.04,0.12,0.17,0.04,0.17
FRA-Ligue 1,1920,Marseille,Darío Benedetto,ARG,FW,29,1990,26,25,2101,23.3,11,0,11,11,0,1,4,0,0.47,0.0,0.47,0.47,0.47
FRA-Ligue 1,1920,Marseille,Dimitri Payet,FRA,"FW,MF",32,1987,22,22,1930,21.4,9,4,13,6,3,3,6,1,0.42,0.19,0.61,0.28,0.47
FRA-Ligue 1,1920,Marseille,Duje Ćaleta-Car,CRO,DF,22,1996,23,20,1886,21.0,1,1,2,1,0,0,6,0,0.05,0.05,0.1,0.05,0.1
FRA-Ligue 1,1920,Marseille,Florian Chabrolle,FRA,MF,21,1998,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Marseille,Florian Thauvin,FRA,"FW,MF",26,1993,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Marseille,Hiroki Sakai,JPN,DF,29,1990,21,19,1620,18.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Marseille,Isaac Lihadji,FRA,FW,17,2002,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Marseille,Jordan Amavi,FRA,DF,25,1994,26,24,2164,24.0,1,1,2,1,0,0,9,0,0.04,0.04,0.08,0.04,0.08
FRA-Ligue 1,1920,Marseille,Kevin Strootman,NED,MF,29,1990,25,15,1416,15.7,2,3,5,1,1,1,7,0,0.13,0.19,0.32,0.06,0.25
FRA-Ligue 1,1920,Marseille,Lucas Perrin,FRA,DF,20,1998,4,4,360,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Marseille,Luiz Gustavo,BRA,MF,32,1987,3,2,190,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Marseille,Marley Aké,FRA,"FW,MF",18,2001,9,0,99,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Marseille,Maxime Lopez,FRA,"MF,FW",21,1997,23,13,1110,12.3,0,3,3,0,0,0,2,0,0.0,0.24,0.24,0.0,0.24
FRA-Ligue 1,1920,Marseille,Morgan Sanson,FRA,MF,24,1994,27,26,2173,24.1,5,4,9,5,0,0,5,0,0.21,0.17,0.37,0.21,0.37
FRA-Ligue 1,1920,Marseille,Nemanja Radonjić,SRB,"FW,MF",23,1996,21,8,880,9.8,5,1,6,5,0,0,3,0,0.51,0.1,0.61,0.51,0.61
FRA-Ligue 1,1920,Marseille,Saîf-Eddine Khaoui,TUN,"FW,MF",24,1995,7,0,106,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Marseille,Steve Mandanda,FRA,GK,34,1985,27,27,2370,26.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Marseille,Valentin Rongier,FRA,MF,24,1994,23,20,1790,19.9,0,2,2,0,0,1,3,0,0.0,0.1,0.1,0.0,0.1
FRA-Ligue 1,1920,Marseille,Valère Germain,FRA,"FW,MF",29,1990,25,14,1350,15.0,2,4,6,2,0,0,1,0,0.13,0.27,0.4,0.13,0.4
FRA-Ligue 1,1920,Marseille,Yohann Pelé,FRA,GK,36,1982,2,1,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Marseille,Álvaro González,ESP,DF,29,1990,20,19,1628,18.1,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Adama Traoré,MLI,"FW,MF",24,1995,15,12,1007,11.2,1,4,5,1,0,0,1,0,0.09,0.36,0.45,0.09,0.45
FRA-Ligue 1,1920,Metz,Alexandre Oukidja,ALG,GK,31,1988,27,27,2384,26.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Dylan Bronn,TUN,DF,24,1995,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Fabien Centonze,FRA,DF,23,1996,28,28,2520,28.0,0,3,3,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11
FRA-Ligue 1,1920,Metz,Farid Boulaya,ALG,FW,26,1993,19,8,821,9.1,2,1,3,2,0,0,1,1,0.22,0.11,0.33,0.22,0.33
FRA-Ligue 1,1920,Metz,Georges Mikautadze,GEO,FW,18,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Habib Diallo,SEN,FW,24,1995,26,26,2196,24.4,12,3,15,11,1,3,2,1,0.49,0.12,0.61,0.45,0.57
FRA-Ligue 1,1920,Metz,Habib Maïga,CIV,MF,23,1996,26,26,2266,25.2,1,2,3,1,0,0,7,0,0.04,0.08,0.12,0.04,0.12
FRA-Ligue 1,1920,Metz,Ibrahima Niane,SEN,FW,20,1999,21,9,951,10.6,3,0,3,2,1,1,0,0,0.28,0.0,0.28,0.19,0.19
FRA-Ligue 1,1920,Metz,John Boye,GHA,DF,32,1987,24,24,2115,23.5,2,0,2,2,0,0,6,0,0.09,0.0,0.09,0.09,0.09
FRA-Ligue 1,1920,Metz,Kévin N'Doram,FRA,MF,23,1996,20,19,1646,18.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Mamadou Fofana,MLI,"DF,MF",21,1998,20,18,1587,17.6,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Manuel Cabit,MTQ,DF,26,1993,3,3,270,3.0,0,1,1,0,0,0,2,0,0.0,0.33,0.33,0.0,0.33
FRA-Ligue 1,1920,Metz,Marvin Gakpa,FRA,"MF,FW",25,1993,13,4,468,5.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Matthieu Udol,FRA,DF,23,1996,13,12,1102,12.2,0,1,1,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08
FRA-Ligue 1,1920,Metz,Opa Nguette,SEN,FW,25,1994,26,23,1826,20.3,5,2,7,5,0,0,1,0,0.25,0.1,0.35,0.25,0.35
FRA-Ligue 1,1920,Metz,Papa Ndiaga Yade,MTN,"FW,MF",19,2000,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Paul Delecroix,FRA,GK,30,1988,2,1,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Renaud Cohade,FRA,MF,34,1984,12,9,764,8.5,1,0,1,1,0,0,3,0,0.12,0.0,0.12,0.12,0.12
FRA-Ligue 1,1920,Metz,Stoppila Sunzu,ZAM,DF,30,1989,17,14,1352,15.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Thierry Ambrose,GLP,"FW,MF",22,1997,18,4,548,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Thomas Delaine,FRA,"DF,MF",27,1992,16,14,1254,13.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Victorien Angban,CIV,MF,22,1996,20,11,1029,11.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Metz,Vincent Pajot,FRA,MF,28,1990,7,7,519,5.8,0,3,3,0,0,0,0,1,0.0,0.52,0.52,0.0,0.52
FRA-Ligue 1,1920,Monaco,Adama Traoré,MLI,"FW,MF",24,1995,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Adrien Silva,POR,MF,30,1989,22,13,1221,13.6,0,2,2,0,0,0,7,0,0.0,0.15,0.15,0.0,0.15
FRA-Ligue 1,1920,Monaco,Aleksandr Golovin,RUS,MF,23,1996,25,24,2061,22.9,3,4,7,3,0,0,6,1,0.13,0.17,0.31,0.13,0.31
FRA-Ligue 1,1920,Monaco,Aurélien Tchouaméni,FRA,"DF,MF",19,2000,3,0,65,0.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Benjamin Henrichs,GER,"DF,MF",22,1997,13,10,890,9.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Benjamin Lecomte,FRA,GK,28,1991,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Benoît Badiashile,FRA,DF,18,2001,16,16,1411,15.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Cesc Fàbregas,ESP,MF,32,1987,18,12,930,10.3,0,3,3,0,0,0,1,1,0.0,0.29,0.29,0.0,0.29
FRA-Ligue 1,1920,Monaco,Fodé Ballo-Touré,SEN,"DF,MF",22,1997,21,18,1679,18.7,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Gabriel Boschilia,BRA,MF,23,1996,5,1,130,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Gelson Martins,POR,"MF,FW",24,1995,21,20,1674,18.6,4,1,5,4,0,0,3,1,0.22,0.05,0.27,0.22,0.27
FRA-Ligue 1,1920,Monaco,Gil Bastião Dias,POR,"MF,DF",22,1996,14,12,1057,11.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Guillermo Maripán,CHI,DF,25,1994,20,20,1753,19.5,2,0,2,2,0,0,2,0,0.1,0.0,0.1,0.1,0.1
FRA-Ligue 1,1920,Monaco,Henry Onyekuru,NGA,MF,22,1997,4,2,160,1.8,0,1,1,0,0,0,0,0,0.0,0.56,0.56,0.0,0.56
FRA-Ligue 1,1920,Monaco,Islam Slimani,ALG,FW,31,1988,18,14,1285,14.3,9,7,16,8,1,1,5,1,0.63,0.49,1.12,0.56,1.05
FRA-Ligue 1,1920,Monaco,Jean-Kévin Augustin,FRA,FW,22,1997,10,2,266,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Jemerson,BRA,"DF,MF",26,1992,13,13,1056,11.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Jonathan Panzo,ENG,DF,18,2000,2,1,107,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Kamil Glik,POL,DF,31,1988,23,23,2070,23.0,1,0,1,1,0,0,5,0,0.04,0.0,0.04,0.04,0.04
FRA-Ligue 1,1920,Monaco,Keita Baldé,SEN,"MF,FW",24,1995,21,9,858,9.5,4,1,5,4,0,0,4,0,0.42,0.1,0.52,0.42,0.52
FRA-Ligue 1,1920,Monaco,Lyle Foster,RSA,FW,18,2000,2,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Moussa Sylla,MLI,"FW,MF",19,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Rony Lopes,POR,MF,23,1995,1,1,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Monaco,Ruben Aguilar,FRA,"DF,MF",26,1993,19,11,1072,11.9,0,2,2,0,0,0,2,2,0.0,0.17,0.17,0.0,0.17
FRA-Ligue 1,1920,Monaco,Stevan Jovetić,MNE,"FW,MF",29,1989,9,5,473,5.3,2,0,2,2,0,0,2,1,0.38,0.0,0.38,0.38,0.38
FRA-Ligue 1,1920,Monaco,Tiemoué Bakayoko,FRA,MF,24,1994,20,20,1719,19.1,1,2,3,1,0,0,4,1,0.05,0.1,0.16,0.05,0.16
FRA-Ligue 1,1920,Monaco,Wissam Ben Yedder,FRA,FW,28,1990,26,25,2164,24.0,18,4,22,15,3,3,1,0,0.75,0.17,0.91,0.62,0.79
FRA-Ligue 1,1920,Monaco,Youssouf Fofana,FRA,MF,20,1999,7,7,610,6.8,0,2,2,0,0,0,1,0,0.0,0.3,0.3,0.0,0.3
FRA-Ligue 1,1920,Montpellier,Ambroise Oyongo,CMR,MF,28,1991,21,21,1821,20.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Andy Delort,ALG,FW,27,1991,26,26,2280,25.3,9,3,12,9,0,2,5,0,0.36,0.12,0.47,0.36,0.47
FRA-Ligue 1,1920,Montpellier,Arnaud Souquet,FRA,MF,27,1992,24,22,2016,22.4,2,0,2,2,0,0,6,0,0.09,0.0,0.09,0.09,0.09
FRA-Ligue 1,1920,Montpellier,Bastian Badu,FRA,FW,19,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Bilal Boutobba,FRA,"FW,MF",20,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Clément Vidal,FRA,DF,19,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Damien Le Tallec,FRA,"MF,DF",29,1990,28,28,2458,27.3,2,0,2,2,0,0,3,0,0.07,0.0,0.07,0.07,0.07
FRA-Ligue 1,1920,Montpellier,Daniel Congré,FRA,DF,34,1985,24,23,1941,21.6,0,1,1,0,0,0,4,0,0.0,0.05,0.05,0.0,0.05
FRA-Ligue 1,1920,Montpellier,Dimitry Bertaud,COD,GK,21,1998,3,3,196,2.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Florent Mollet,FRA,"MF,FW",27,1991,25,19,1684,18.7,6,3,9,6,0,0,5,0,0.32,0.16,0.48,0.32,0.48
FRA-Ligue 1,1920,Montpellier,Gaëtan Laborde,FRA,FW,25,1994,28,27,2237,24.9,6,5,11,6,0,0,1,0,0.24,0.2,0.44,0.24,0.44
FRA-Ligue 1,1920,Montpellier,Gerónimo Rulli,ARG,GK,27,1992,25,25,2250,25.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Jordan Ferri,FRA,MF,27,1992,16,13,1150,12.8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Joris Chotard,FRA,MF,17,2001,20,13,1251,13.9,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Junior Sambia,FRA,"MF,DF",22,1996,17,5,587,6.5,1,1,2,1,0,0,3,1,0.15,0.15,0.31,0.15,0.31
FRA-Ligue 1,1920,Montpellier,Keagan Dolly,RSA,MF,26,1993,6,1,148,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Mathías Suárez,URU,MF,23,1996,1,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Matis Carvalho,POR,GK,20,1999,1,0,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Mihailo Ristić,SRB,MF,23,1995,18,8,811,9.0,0,2,2,0,0,0,1,0,0.0,0.22,0.22,0.0,0.22
FRA-Ligue 1,1920,Montpellier,Nicolas Cozza,FRA,DF,20,1999,7,6,556,6.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Pedro Mendes,POR,DF,28,1990,16,16,1376,15.3,1,0,1,1,0,0,10,1,0.07,0.0,0.07,0.07,0.07
FRA-Ligue 1,1920,Montpellier,Petar Škuletić,SRB,FW,29,1990,5,1,106,1.2,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Souleymane Camara,SEN,FW,36,1982,13,0,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Thibaut Vargas,FRA,MF,19,2000,3,2,151,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Montpellier,Téji Savanier,FRA,MF,27,1991,19,18,1524,16.9,6,2,8,4,2,2,5,0,0.35,0.12,0.47,0.24,0.35
FRA-Ligue 1,1920,Montpellier,Vitorino Hilton,BRA,DF,41,1977,28,28,2510,27.9,0,2,2,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07
FRA-Ligue 1,1920,Montpellier,Yun Il-lok,KOR,MF,27,1992,5,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Abdoul Kader Bamba,FRA,MF,25,1994,27,16,1468,16.3,1,3,4,1,0,0,5,0,0.06,0.18,0.25,0.06,0.25
FRA-Ligue 1,1920,Nantes,Abdoulaye Touré,GUI,MF,25,1994,27,24,2221,24.7,3,0,3,1,2,2,3,0,0.12,0.0,0.12,0.04,0.04
FRA-Ligue 1,1920,Nantes,Alban Lafont,CIV,GK,20,1999,27,27,2430,27.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Andrei Girotto,BRA,DF,27,1992,25,25,2177,24.2,1,0,1,1,0,0,6,1,0.04,0.0,0.04,0.04,0.04
FRA-Ligue 1,1920,Nantes,Anthony Limbombe,BEL,MF,25,1994,4,2,151,1.7,1,0,1,1,0,0,0,0,0.6,0.0,0.6,0.6,0.6
FRA-Ligue 1,1920,Nantes,Charles Traore,MLI,DF,27,1992,20,20,1738,19.3,0,1,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05
FRA-Ligue 1,1920,Nantes,Cristian Benavente,PER,MF,25,1994,12,4,349,3.9,0,1,1,0,0,0,0,0,0.0,0.26,0.26,0.0,0.26
FRA-Ligue 1,1920,Nantes,Denis Petrić,SRB,GK,31,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Dennis Appiah,FRA,DF,27,1992,19,18,1605,17.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Elie Youan,FRA,FW,20,1999,5,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Fábio,BRA,DF,29,1990,10,10,834,9.3,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Imran Louza,MAR,MF,20,1999,24,22,2009,22.3,2,2,4,2,0,0,4,0,0.09,0.09,0.18,0.09,0.18
FRA-Ligue 1,1920,Nantes,Josué Homawoo,TOG,DF,21,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Kalifa Coulibaly,MLI,FW,27,1991,21,18,1616,18.0,4,0,4,4,0,0,1,0,0.22,0.0,0.22,0.22,0.22
FRA-Ligue 1,1920,Nantes,Lucas Lima,BRA,"MF,FW",27,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Ludovic Blas,FRA,"MF,FW",21,1997,24,22,1845,20.5,5,1,6,5,0,0,0,0,0.24,0.05,0.29,0.24,0.29
FRA-Ligue 1,1920,Nantes,Marcus Coco,FRA,FW,23,1996,1,1,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Mehdi Abeid,ALG,MF,26,1992,25,20,1817,20.2,1,2,3,1,0,0,5,0,0.05,0.1,0.15,0.05,0.15
FRA-Ligue 1,1920,Nantes,Molla Wagué,MLI,DF,28,1991,9,8,682,7.6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Moses Simon,NGA,"MF,FW",24,1995,26,25,2177,24.2,5,5,10,5,0,0,2,0,0.21,0.21,0.41,0.21,0.41
FRA-Ligue 1,1920,Nantes,Nicolas Pallois,FRA,DF,31,1987,21,21,1890,21.0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Percy Prado,PER,DF,23,1996,3,2,185,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Renaud Emond,BEL,FW,27,1991,6,3,292,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,1920,Nantes,Rene Krhin,SVN,"MF,DF",29,1990,8,4,327,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
