season,match_id,date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,home_win_prob,draw_prob,away_win_prob,result
2019,12837,2019-11-09,Strasbourg,Nimes,4,1,3.34398,0.728859,0.9083,0.0669,0.0248,H
2019,12829,2019-11-10,Marseille,Lyon,2,1,1.16011,1.09866,0.3472,0.3624,0.2904,H
2019,12830,2019-11-10,Montpellier,Toulouse,3,0,1.42044,0.251798,0.7917,0.1754,0.0329,H
2019,12833,2019-11-10,Rennes,Amiens,3,1,3.40531,0.473376,0.967,0.028,0.005,H
2019,12838,2019-11-10,Nantes,Saint-Etienne,2,3,0.932768,0.853131,0.3588,0.342,0.2992,A
2019,12840,2019-11-22,Paris Saint Germain,Lille,2,0,2.68119,0.747212,0.8314,0.1174,0.0512,H
2019,12841,2019-11-23,Lyon,Nice,2,1,1.17252,2.32432,0.1239,0.2164,0.6597,H
2019,12842,2019-11-23,Brest,Nantes,1,1,0.565279,1.50416,0.0962,0.2357,0.6681,D
2019,12844,2019-11-23,Metz,Reims,1,1,0.904274,1.53329,0.1635,0.3031,0.5334,D
2019,12846,2019-11-23,Amiens,Strasbourg,0,4,0.205703,2.67166,0.003,0.0301,0.9669,A
2019,12847,2019-11-23,Angers,Nimes,1,0,1.13196,0.569399,0.504,0.3151,0.1809,H
2019,12848,2019-11-23,Dijon,Rennes,2,1,0.614922,0.672553,0.281,0.3939,0.3251,H
2019,12839,2019-11-24,Toulouse,Marseille,0,2,0.896004,1.96185,0.0982,0.2238,0.678,A
2019,12843,2019-11-24,Bordeaux,Monaco,2,1,1.4834,1.43367,0.3737,0.2852,0.3411,H
2019,12845,2019-11-24,Saint-Etienne,Montpellier,0,0,0.482393,1.33816,0.104,0.2574,0.6386,D
2019,12855,2019-11-29,Marseille,Brest,2,1,4.52731,0.692625,0.9684,0.0255,0.0061,H
2019,12849,2019-11-30,Strasbourg,Lyon,1,2,0.422943,0.819941,0.1609,0.3861,0.453,A
2019,12850,2019-11-30,Reims,Bordeaux,1,1,1.16235,0.214619,0.664,0.2818,0.0542,D
2019,12852,2019-11-30,Nimes,Metz,1,1,0.467733,0.605779,0.2312,0.4426,0.3262,D
2019,12856,2019-11-30,Montpellier,Amiens,4,2,1.35194,0.989696,0.4402,0.3053,0.2545,H
2019,12857,2019-11-30,Lille,Dijon,1,0,1.7125,0.640066,0.6791,0.2288,0.0921,H
2019,12858,2019-11-30,Nice,Angers,3,1,1.11018,0.389705,0.552,0.3301,0.1179,H
2019,12853,2019-12-01,Nantes,Toulouse,2,1,2.87667,1.01185,0.839,0.1253,0.0357,H
2019,12854,2019-12-01,Rennes,Saint-Etienne,2,1,1.48946,0.681836,0.5868,0.2908,0.1224,H
2019,12860,2019-12-03,Bordeaux,Nimes,6,0,2.0996,0.192769,0.8751,0.106,0.0189,H
2019,12864,2019-12-03,Lyon,Lille,0,1,0.586122,0.965168,0.2059,0.3381,0.456,A
2019,12865,2019-12-03,Angers,Marseille,0,2,0.782831,2.09565,0.0719,0.1867,0.7414,A
2019,12866,2019-12-03,Brest,Strasbourg,5,0,2.23505,0.775747,0.7715,0.1674,0.0611,H
2019,12859,2019-12-04,Paris Saint Germain,Nantes,2,0,2.04225,0.471802,0.817,0.1403,0.0427,H
2019,12861,2019-12-04,Saint-Etienne,Nice,4,1,3.1578,1.41787,0.7845,0.1363,0.0792,H
2019,12862,2019-12-04,Dijon,Montpellier,2,2,1.29978,1.27691,0.3673,0.2827,0.35,D
2019,12867,2019-12-04,Toulouse,Monaco,1,2,1.59548,3.56341,0.065,0.1228,0.8122,A
2019,12868,2019-12-04,Metz,Rennes,0,1,0.732116,1.13014,0.2098,0.3125,0.4777,A
2019,12869,2019-12-06,Nimes,Lyon,0,4,0.455948,2.68047,0.0139,0.0761,0.91,A
2019,12878,2019-12-06,Lille,Brest,1,0,2.53737,0.261931,0.9385,0.0545,0.007,H
2019,12870,2019-12-07,Nice,Metz,4,1,1.51971,0.938924,0.5291,0.2806,0.1903,H
2019,12871,2019-12-07,Montpellier,Paris Saint Germain,1,3,0.447142,0.782463,0.193,0.4033,0.4037,A
2019,12872,2019-12-07,Rennes,Angers,2,1,1.28615,0.929726,0.4412,0.3337,0.2251,H
2019,12875,2019-12-07,Strasbourg,Toulouse,4,2,2.82508,2.12038,0.5449,0.2119,0.2432,H
2019,12877,2019-12-07,Monaco,Amiens,3,0,2.64526,0.501323,0.8751,0.0977,0.0272,H
2019,12873,2019-12-08,Reims,Saint-Etienne,3,1,1.25893,0.511321,0.5968,0.2843,0.1189,H
2019,12874,2019-12-08,Nantes,Dijon,1,0,0.982949,0.641251,0.4214,0.3505,0.2281,H
2019,12876,2019-12-08,Marseille,Bordeaux,3,1,2.04801,0.15818,0.8733,0.1137,0.013,H
2019,12885,2019-12-13,Lille,Montpellier,2,1,1.93087,1.53329,0.4675,0.319,0.2135,H
2019,12879,2019-12-14,Nimes,Nantes,0,1,0.848701,1.31851,0.2144,0.2959,0.4897,A
2019,12882,2019-12-14,Angers,Monaco,0,0,0.870077,0.383769,0.4661,0.3768,0.1571,D
2019,12884,2019-12-14,Toulouse,Reims,0,1,0.669088,1.44219,0.1464,0.2781,0.5755,A
2019,12886,2019-12-14,Metz,Marseille,1,1,1.01835,1.69227,0.1807,0.2868,0.5325,D
2019,12887,2019-12-14,Amiens,Dijon,1,1,0.28916,0.640617,0.1415,0.4511,0.4074,D
2019,12888,2019-12-14,Brest,Nice,0,0,2.53255,1.13522,0.7317,0.1643,0.104,D
2019,12880,2019-12-15,Saint-Etienne,Paris Saint Germain,0,4,0.96128,3.60638,0.0259,0.0734,0.9007,A
2019,12881,2019-12-15,Lyon,Rennes,0,1,0.529236,0.939364,0.1962,0.3642,0.4396,A
2019,12883,2019-12-15,Bordeaux,Strasbourg,0,1,1.28592,0.527336,0.592,0.2879,0.1201,A
2019,12889,2019-12-21,Montpellier,Brest,4,0,2.2249,0.751773,0.7556,0.1644,0.08,H
2019,12890,2019-12-21,Dijon,Metz,2,2,1.08941,1.25101,0.2949,0.2937,0.4114,D
2019,12891,2019-12-21,Rennes,Bordeaux,1,0,1.07897,0.540713,0.5136,0.3205,0.1659,H
2019,12892,2019-12-21,Strasbourg,Saint-Etienne,2,1,0.501404,1.46101,0.0738,0.2437,0.6825,H
2019,12893,2019-12-21,Monaco,Lille,5,1,3.5594,0.64901,0.9591,0.0329,0.008,H
2019,12894,2019-12-21,Reims,Lyon,1,1,1.22724,1.59355,0.2215,0.3247,0.4538,D
2019,12895,2019-12-21,Nantes,Angers,1,2,0.280352,1.07283,0.091,0.3186,0.5904,A
2019,12896,2019-12-21,Nice,Toulouse,3,0,1.91838,0.342703,0.8372,0.1305,0.0323,H
2019,12897,2019-12-21,Paris Saint Germain,Amiens,4,1,4.8635,0.350562,0.9918,0.0068,0.0014,H
2019,12898,2019-12-21,Marseille,Nimes,3,1,1.97361,1.14972,0.594,0.245,0.161,H
2019,12903,2020-01-10,Rennes,Marseille,0,1,0.494628,0.831327,0.1807,0.372,0.4473,A
2019,12899,2020-01-11,Toulouse,Brest,2,5,1.45157,1.95386,0.2511,0.2535,0.4954,A
2019,12900,2020-01-11,Amiens,Montpellier,1,2,1.02329,0.846418,0.392,0.365,0.243,A
2019,12901,2020-01-11,Bordeaux,Lyon,1,2,0.71442,2.43061,0.0565,0.1461,0.7974,A
2019,12902,2020-01-11,Angers,Nice,1,1,1.12107,1.12107,0.3236,0.3383,0.3381,D
2019,12904,2020-01-11,Nimes,Reims,2,0,1.63031,0.504333,0.7115,0.219,0.0695,H
2019,12905,2020-01-11,Metz,Strasbourg,1,0,1.00705,1.16736,0.3016,0.3365,0.3619,H
2019,12906,2020-01-12,Dijon,Lille,1,0,1.21606,0.586501,0.5276,0.3042,0.1682,H
2019,12907,2020-01-12,Paris Saint Germain,Monaco,3,3,2.76333,1.91876,0.5806,0.2092,0.2102,D
2019,12908,2020-01-12,Saint-Etienne,Nantes,0,2,0.380112,1.21513,0.0929,0.2839,0.6232,A
2019,12820,2020-01-15,Nimes,Rennes,0,1,0.190223,0.666492,0.0887,0.4563,0.455,A
2019,12851,2020-01-15,Monaco,Paris Saint Germain,1,4,1.13704,3.55816,0.0326,0.0797,0.8877,A
2019,12863,2020-01-15,Amiens,Reims,1,1,0.988779,0.338768,0.6492,0.2874,0.0634,D
2019,12915,2020-01-24,Nice,Rennes,1,1,2.04075,2.01285,0.3846,0.2431,0.3723,D
2019,12909,2020-01-25,Brest,Amiens,2,1,0.805902,1.00169,0.2365,0.3718,0.3917,H
2019,12910,2020-01-25,Monaco,Strasbourg,1,3,1.06289,1.14162,0.3066,0.3578,0.3356,A
2019,12911,2020-01-25,Marseille,Angers,0,0,0.342074,0.162533,0.2695,0.6206,0.1099,D
2019,12912,2020-01-25,Montpellier,Dijon,2,1,1.84221,0.43555,0.7624,0.1802,0.0574,H
2019,12913,2020-01-25,Reims,Metz,0,1,0.636235,0.949755,0.221,0.3414,0.4376,A
2019,12918,2020-01-25,Saint-Etienne,Nimes,2,1,2.13523,0.690494,0.7713,0.1643,0.0644,H
2019,12914,2020-01-26,Nantes,Bordeaux,0,1,0.201093,0.750449,0.0823,0.4104,0.5073,A
2019,12916,2020-01-26,Lyon,Toulouse,3,0,1.20096,0.327096,0.6351,0.2823,0.0826,H
2019,12917,2020-01-26,Lille,Paris Saint Germain,0,2,0.384687,2.0343,0.0337,0.1356,0.8307,A
2019,12919,2020-01-31,Rennes,Nantes,3,2,2.21888,0.876406,0.762,0.1826,0.0554,H
2019,12921,2020-02-01,Dijon,Brest,3,0,1.30207,1.31151,0.3584,0.2837,0.3579,H
2019,12922,2020-02-01,Nimes,Monaco,3,1,1.72671,0.732842,0.6306,0.2366,0.1328,H
2019,12923,2020-02-01,Paris Saint Germain,Montpellier,5,0,2.89333,0.163578,0.9459,0.0485,0.0056,H
2019,12924,2020-02-01,Angers,Reims,1,4,1.26614,1.72995,0.2331,0.2817,0.4852,A
2019,12925,2020-02-01,Strasbourg,Lille,1,2,1.05247,1.56981,0.2086,0.2783,0.5131,A
2019,12926,2020-02-01,Amiens,Toulouse,0,0,0.803089,0.673436,0.3769,0.3612,0.2619,D
2019,12920,2020-02-02,Nice,Lyon,2,1,1.55091,1.55904,0.3263,0.3323,0.3414,H
2019,12927,2020-02-02,Bordeaux,Marseille,0,0,1.15176,0.413632,0.5948,0.2927,0.1125,D
2019,12928,2020-02-02,Metz,Saint-Etienne,3,1,0.882462,2.4587,0.0717,0.153,0.7753,H
2019,12929,2020-02-04,Nantes,Paris Saint Germain,1,2,2.78308,3.65633,0.2508,0.1789,0.5703,A
2019,12935,2020-02-04,Lille,Rennes,1,0,0.948652,0.391231,0.4998,0.3654,0.1348,H
2019,12936,2020-02-04,Monaco,Angers,1,0,0.275273,1.07703,0.0908,0.3239,0.5853,H
2019,12930,2020-02-05,Toulouse,Strasbourg,0,1,0.991734,1.63603,0.1888,0.2744,0.5368,A
2019,12931,2020-02-05,Saint-Etienne,Marseille,0,2,0.453576,0.531558,0.2319,0.4645,0.3036,A
2019,12932,2020-02-05,Reims,Nice,1,1,1.036,0.929255,0.3502,0.3282,0.3216,D
2019,12933,2020-02-05,Nimes,Dijon,2,0,1.43959,0.500338,0.6422,0.2584,0.0994,H
2019,12934,2020-02-05,Montpellier,Metz,1,1,0.508142,1.50948,0.0868,0.2312,0.682,D
2019,12937,2020-02-05,Lyon,Amiens,0,0,0.414472,0.244546,0.2914,0.5609,0.1477,D
2019,12938,2020-02-05,Brest,Bordeaux,1,1,1.81834,1.09016,0.5773,0.2532,0.1695,D
2019,12943,2020-02-07,Angers,Lille,0,2,0.50774,1.66344,0.0912,0.2156,0.6932,A
2019,12939,2020-02-08,Rennes,Brest,0,0,0.829419,0.39852,0.4451,0.3908,0.1641,D
2019,12942,2020-02-08,Dijon,Nantes,3,3,1.33878,0.571797,0.5804,0.2807,0.1389,D
2019,12944,2020-02-08,Amiens,Monaco,1,2,0.436377,1.28092,0.104,0.2732,0.6228,A
2019,12945,2020-02-08,Nice,Nimes,1,3,0.704132,1.71921,0.1124,0.2269,0.6607,A
2019,12946,2020-02-08,Marseille,Toulouse,1,0,0.728803,1.78927,0.0676,0.2136,0.7188,H
2019,12947,2020-02-08,Metz,Bordeaux,1,2,0.672638,2.11814,0.0665,0.1682,0.7653,A
2019,12940,2020-02-09,Paris Saint Germain,Lyon,4,2,1.7391,0.874372,0.591,0.2491,0.1599,H
2019,12941,2020-02-09,Montpellier,Saint-Etienne,1,0,0.552256,1.05882,0.1855,0.3319,0.4826,H
2019,12948,2020-02-09,Strasbourg,Reims,3,0,2.94212,0.516785,0.9277,0.0607,0.0116,H
2019,12955,2020-02-14,Monaco,Montpellier,1,0,1.9344,0.982861,0.6192,0.2326,0.1482,H
2019,12949,2020-02-15,Amiens,Paris Saint Germain,4,4,1.51396,3.45174,0.076,0.1256,0.7984,D
2019,12950,2020-02-15,Bordeaux,Dijon,2,2,1.66815,0.948329,0.5823,0.2738,0.1439,D
2019,12952,2020-02-15,Nantes,Metz,0,0,1.12669,0.296838,0.6004,0.3179,0.0817,D
2019,12953,2020-02-15,Toulouse,Nice,0,2,2.36671,1.4771,0.6074,0.2108,0.1818,A
2019,12957,2020-02-15,Nimes,Angers,1,0,0.977294,0.480458,0.4824,0.3493,0.1683,H
2019,12951,2020-02-16,Brest,Saint-Etienne,3,2,1.77507,1.64068,0.4022,0.2632,0.3346,H
2019,12954,2020-02-16,Lyon,Strasbourg,1,1,1.22494,1.37886,0.26,0.3707,0.3693,D
2019,12956,2020-02-16,Lille,Marseille,1,2,1.12417,1.51467,0.218,0.3037,0.4783,A
2019,12958,2020-02-16,Reims,Rennes,1,0,1.29988,0.137662,0.8036,0.1763,0.0201,H
2019,12959,2020-02-21,Metz,Lyon,0,2,0.135117,1.5696,0.0154,0.1427,0.8419,A
2019,12961,2020-02-21,Nice,Brest,2,2,1.86279,0.626653,0.7565,0.1992,0.0443,D
2019,12962,2020-02-22,Lille,Toulouse,3,0,2.64354,0.291453,0.9162,0.0715,0.0123,H
2019,12963,2020-02-22,Dijon,Monaco,1,1,1.58624,2.2089,0.2122,0.2469,0.5409,D
2019,12965,2020-02-22,Marseille,Nantes,1,3,0.804027,0.72099,0.3252,0.3884,0.2864,A
2019,12967,2020-02-22,Strasbourg,Amiens,0,0,0.63802,0.0631697,0.4655,0.5023,0.0322,D
2019,12968,2020-02-22,Angers,Montpellier,1,0,1.27958,0.774989,0.5077,0.2972,0.1951,H
2019,12960,2020-02-23,Rennes,Nimes,2,1,2.42942,0.3864,0.8717,0.1003,0.028,H
2019,12964,2020-02-23,Saint-Etienne,Reims,1,1,0.638616,0.995257,0.1673,0.3799,0.4528,D
2019,12966,2020-02-23,Paris Saint Germain,Bordeaux,4,3,5.58145,1.89123,0.9479,0.0354,0.0167,H
2019,12976,2020-02-28,Nimes,Marseille,2,3,2.4154,1.97133,0.489,0.2456,0.2654,A
2019,12970,2020-02-29,Amiens,Metz,0,1,0.901404,0.852598,0.3487,0.3362,0.3151,A
2019,12971,2020-02-29,Brest,Angers,0,1,0.929266,0.324731,0.5084,0.3659,0.1257,A
2019,12973,2020-02-29,Paris Saint Germain,Dijon,4,0,4.57141,0.303667,0.9888,0.0096,0.0016,H
2019,12974,2020-02-29,Toulouse,Rennes,0,2,0.81746,1.20906,0.2366,0.2973,0.4661,A
2019,12975,2020-02-29,Monaco,Reims,1,1,1.97379,1.14998,0.5914,0.2397,0.1689,D
2019,12977,2020-02-29,Montpellier,Strasbourg,3,0,3.80176,0.851456,0.9377,0.044,0.0183,H
2019,12969,2020-03-01,Lyon,Saint-Etienne,2,0,2.92254,0.378435,0.9413,0.0487,0.01,H
2019,12972,2020-03-01,Bordeaux,Nice,1,1,2.02221,0.407018,0.8271,0.1332,0.0397,D
2019,12978,2020-03-01,Nantes,Lille,0,1,0.260158,2.01916,0.0264,0.1326,0.841,A
2019,12985,2020-03-06,Marseille,Amiens,2,2,1.06698,1.87515,0.1683,0.2347,0.597,D
2019,12979,2020-03-07,Nice,Monaco,2,1,1.63512,1.30497,0.4511,0.2828,0.2661,H
2019,12981,2020-03-07,Dijon,Toulouse,2,1,0.88467,1.00717,0.2868,0.3309,0.3823,H
2019,12984,2020-03-07,Angers,Nantes,2,0,0.717772,1.16092,0.2058,0.3228,0.4714,H
2019,12986,2020-03-07,Metz,Nimes,2,1,1.40623,1.57289,0.3201,0.2799,0.4,H
2019,12988,2020-03-07,Reims,Brest,1,0,1.33174,1.19416,0.367,0.3388,0.2942,H
2019,12982,2020-03-08,Lille,Lyon,1,0,1.35925,1.14245,0.4147,0.2916,0.2937,H
2019,12983,2020-03-08,Saint-Etienne,Bordeaux,1,1,0.711678,0.924479,0.244,0.3504,0.4056,D
2019,12987,2020-03-08,Rennes,Montpellier,5,0,3.18379,0.940729,0.8843,0.0858,0.0299,H
2020,13977,2020-08-21,Bordeaux,Nantes,0,0,0.600075,0.187821,0.474,0.4393,0.0867,D
2020,13978,2020-08-22,Dijon,Angers,0,1,0.739709,2.02214,0.0751,0.1964,0.7285,A
2020,13979,2020-08-22,Lille,Rennes,1,1,0.400974,1.29518,0.0851,0.2804,0.6345,D
2020,13980,2020-08-23,Lorient,Strasbourg,3,1,3.07214,0.326826,0.9619,0.0328,0.0053,H
2020,13982,2020-08-23,Monaco,Reims,2,2,2.67622,1.83257,0.5783,0.203,0.2187,D
2020,13984,2020-08-23,Nice,Lens,2,1,0.180464,3.03614,0.0009,0.0176,0.9815,H
2020,13985,2020-08-23,Nimes,Brest,4,0,2.14597,0.468011,0.8069,0.1437,0.0494,H
2020,13990,2020-08-28,Lyon,Dijon,4,1,3.97148,0.215658,0.9895,0.0093,0.0012,H
2020,13994,2020-08-29,Rennes,Montpellier,2,1,1.78715,0.491784,0.7173,0.199,0.0837,H
2020,13996,2020-08-29,Strasbourg,Nice,0,2,0.227899,1.20894,0.037,0.2202,0.7428,A
2020,13987,2020-08-30,Angers,Bordeaux,0,2,0.511549,2.28529,0.0387,0.1255,0.8358,A
2020,13988,2020-08-30,Brest,Marseille,2,3,2.12594,1.32391,0.5863,0.2357,0.178,A
2020,13991,2020-08-30,Metz,Monaco,0,1,0.626118,0.189291,0.427,0.4756,0.0974,A
2020,13992,2020-08-30,Nantes,Nimes,2,1,2.15547,0.874864,0.7289,0.1752,0.0959,H
2020,13993,2020-08-30,Reims,Lille,0,1,0.206627,0.906784,0.0757,0.3671,0.5572,A
2020,13995,2020-08-30,Saint-Etienne,Lorient,2,0,1.39361,0.2149,0.7359,0.2188,0.0453,H
2020,13989,2020-09-10,Lens,Paris Saint Germain,1,0,1.71747,0.344198,0.8006,0.161,0.0384,H
2020,14191,2020-09-11,Bordeaux,Lyon,0,0,0.231132,1.79726,0.0299,0.1717,0.7984,D
2020,14192,2020-09-12,Montpellier,Nice,3,1,1.69934,0.376694,0.7369,0.2016,0.0615,H
2020,14193,2020-09-12,Saint-Etienne,Strasbourg,2,0,1.76107,1.30205,0.5197,0.277,0.2033,H
2020,14194,2020-09-13,Lille,Metz,1,0,0.814528,0.736721,0.3186,0.3778,0.3036,H
2020,14195,2020-09-13,Lorient,Lens,2,3,0.919743,1.98746,0.0819,0.2448,0.6733,A
2020,14196,2020-09-13,Dijon,Brest,0,2,0.296281,2.19687,0.0229,0.113,0.8641,A
2020,14197,2020-09-13,Angers,Reims,1,0,2.14867,0.324767,0.8581,0.1142,0.0277,H
2020,14198,2020-09-13,Nimes,Rennes,2,4,1.00844,2.0941,0.1298,0.2021,0.6681,A
2020,14199,2020-09-13,Monaco,Nantes,2,1,2.27042,1.10894,0.644,0.2161,0.1399,H
2020,14200,2020-09-13,Paris Saint Germain,Marseille,0,1,2.22184,0.502817,0.8529,0.1176,0.0295,A
2020,14201,2020-09-15,Montpellier,Lyon,2,1,1.75168,2.17049,0.2513,0.2867,0.462,H
2020,14202,2020-09-16,Paris Saint Germain,Metz,1,0,2.42357,0.980849,0.7217,0.1795,0.0988,H
2020,14203,2020-09-17,Marseille,Saint-Etienne,0,2,2.65376,1.02937,0.7622,0.1501,0.0877,A
2020,14204,2020-09-18,Lyon,Nimes,0,0,1.62529,0.714832,0.6345,0.2452,0.1203,D
2020,14205,2020-09-19,Lens,Bordeaux,2,1,3.02331,0.359182,0.942,0.048,0.01,H
2020,14206,2020-09-19,Rennes,Monaco,2,1,0.857476,0.816922,0.3318,0.3586,0.3096,H
2020,14207,2020-09-20,Nice,Paris Saint Germain,0,3,0.930504,3.32755,0.0208,0.0696,0.9096,A
2020,14208,2020-09-20,Strasbourg,Dijon,1,0,2.38097,0.487834,0.8538,0.1153,0.0309,H
2020,14209,2020-09-20,Metz,Reims,2,1,1.71276,1.18244,0.5118,0.3002,0.188,H
2020,14210,2020-09-20,Montpellier,Angers,4,1,1.94396,0.772287,0.6832,0.1994,0.1174,H
2020,14211,2020-09-20,Brest,Lorient,3,2,1.21203,1.49951,0.276,0.2841,0.4399,H
2020,14212,2020-09-20,Nantes,Saint-Etienne,2,2,1.33579,1.03738,0.3864,0.3964,0.2172,D
2020,14213,2020-09-20,Marseille,Lille,1,1,0.865098,1.49471,0.177,0.2836,0.5394,D
2020,14214,2020-09-25,Lille,Nantes,2,0,2.09387,0.660348,0.7766,0.1594,0.064,H
2020,14215,2020-09-26,Saint-Etienne,Rennes,0,3,0.200419,1.37167,0.0415,0.2363,0.7222,A
2020,14216,2020-09-26,Marseille,Metz,1,1,0.864412,1.10713,0.2725,0.3136,0.4139,D
2020,14217,2020-09-27,Bordeaux,Nice,0,0,1.17944,0.645309,0.5024,0.3101,0.1875,D
2020,14218,2020-09-27,Dijon,Montpellier,2,2,1.60909,2.31217,0.2205,0.2268,0.5527,D
2020,14219,2020-09-27,Angers,Brest,3,2,1.11753,2.36408,0.115,0.1911,0.6939,H
2020,14220,2020-09-27,Monaco,Strasbourg,3,2,1.56306,1.40652,0.3866,0.2964,0.317,H
2020,14221,2020-09-27,Nimes,Lens,1,1,0.370624,1.37195,0.089,0.2547,0.6563,D
2020,14222,2020-09-27,Lorient,Lyon,1,1,0.299841,0.818784,0.128,0.3973,0.4747,D
2020,14223,2020-09-27,Reims,Paris Saint Germain,0,2,0.208814,3.93633,0.0033,0.017,0.9797,A
2020,15806,2020-10-02,Paris Saint Germain,Angers,6,1,2.9145,0.943753,0.8223,0.1224,0.0553,H
2020,15807,2020-10-03,Lens,Saint-Etienne,2,0,2.13387,0.0932933,0.9306,0.0655,0.0039,H
2020,15808,2020-10-03,Nice,Nantes,2,1,1.9654,1.13528,0.5793,0.2598,0.1609,H
2020,15809,2020-10-04,Montpellier,Nimes,0,1,0.686408,0.588829,0.3258,0.3996,0.2746,A
2020,15810,2020-10-04,Metz,Lorient,3,1,1.60054,0.853711,0.5734,0.2888,0.1378,H
2020,15811,2020-10-04,Bordeaux,Dijon,3,0,1.50071,0.237758,0.7543,0.2037,0.042,H
2020,15812,2020-10-04,Brest,Monaco,1,0,0.732353,1.53192,0.1489,0.2696,0.5815,H
2020,15813,2020-10-04,Strasbourg,Lille,0,3,0.844783,1.95685,0.1061,0.1995,0.6944,A
2020,15814,2020-10-04,Rennes,Reims,2,2,2.09357,1.0506,0.634,0.2226,0.1434,D
2020,15815,2020-10-04,Lyon,Marseille,1,1,3.14327,0.376941,0.9494,0.0436,0.007,D
2020,15817,2020-10-16,Dijon,Rennes,1,1,1.10593,0.769376,0.443,0.3265,0.2305,D
2020,15822,2020-10-16,Nimes,Paris Saint Germain,0,4,0.138218,4.12316,0.0003,0.0044,0.9953,A
2020,15819,2020-10-17,Marseille,Bordeaux,3,1,0.977647,0.508148,0.5237,0.3425,0.1338,H
2020,15823,2020-10-17,Reims,Lorient,1,3,0.273331,2.81036,0.0042,0.0258,0.97,A
2020,15816,2020-10-18,Angers,Metz,1,1,1.09118,1.16356,0.2311,0.4759,0.293,D
2020,15818,2020-10-18,Lille,Lens,4,0,2.90262,0.254965,0.9442,0.0465,0.0093,H
2020,15820,2020-10-18,Monaco,Montpellier,1,1,1.80187,0.109095,0.8841,0.1073,0.0086,D
2020,15821,2020-10-18,Nantes,Brest,3,1,1.90561,0.839348,0.6786,0.2243,0.0971,H
2020,15824,2020-10-18,Saint-Etienne,Nice,1,3,0.714171,2.52438,0.0294,0.1089,0.8617,A
2020,15825,2020-10-18,Strasbourg,Lyon,2,3,1.92587,4.16498,0.0518,0.0956,0.8526,A
2020,15832,2020-10-23,Rennes,Angers,1,2,1.21675,1.20512,0.3568,0.3114,0.3318,A
2020,15831,2020-10-24,Paris Saint Germain,Dijon,4,0,4.08894,1.49175,0.8841,0.076,0.0399,H
2020,15835,2020-10-24,Lorient,Marseille,0,1,0.846635,0.880426,0.3186,0.3494,0.332,A
2020,15826,2020-10-25,Bordeaux,Nimes,2,0,1.92729,0.712337,0.7117,0.1995,0.0888,H
2020,15827,2020-10-25,Lyon,Monaco,4,1,3.43243,1.89348,0.7265,0.1572,0.1163,H
2020,15828,2020-10-25,Metz,Saint-Etienne,2,0,0.330896,0.631401,0.1519,0.4528,0.3953,H
2020,15829,2020-10-25,Montpellier,Reims,0,4,0.13909,4.33321,0.0002,0.0019,0.9979,A
2020,15830,2020-10-25,Nice,Lille,1,1,0.866315,0.890546,0.3216,0.3457,0.3327,D
2020,15833,2020-10-25,Brest,Strasbourg,0,3,0.732823,1.29304,0.1642,0.2906,0.5452,A
2020,15839,2020-10-31,Nantes,Paris Saint Germain,0,3,1.63127,2.72536,0.1306,0.2087,0.6607,A
2020,15842,2020-10-31,Rennes,Brest,2,1,1.40289,1.03943,0.4317,0.2974,0.2709,H
2020,15836,2020-11-01,Angers,Nice,0,3,0.395203,2.78036,0.0065,0.0458,0.9477,A
2020,15837,2020-11-01,Dijon,Lorient,0,0,0.377123,1.14876,0.0811,0.2804,0.6385,D
2020,15838,2020-11-01,Monaco,Bordeaux,4,0,3.9375,0.204669,0.9964,0.0034,0.0002,H
2020,15840,2020-11-01,Nimes,Metz,0,1,0.78372,0.859238,0.2914,0.3487,0.3599,A
2020,15841,2020-11-01,Reims,Strasbourg,2,1,0.911301,1.42258,0.1776,0.3047,0.5177,H
2020,15843,2020-11-01,Saint-Etienne,Montpellier,0,1,0.484542,0.937369,0.1734,0.3562,0.4704,A
2020,15844,2020-11-01,Lille,Lyon,1,1,0.444747,0.421049,0.2535,0.4941,0.2524,D
2020,15847,2020-11-06,Strasbourg,Marseille,0,1,0.324201,0.0420124,0.267,0.7028,0.0302,A
2020,15846,2020-11-07,Paris Saint Germain,Rennes,3,0,1.02539,0.855589,0.3957,0.3336,0.2707,H
2020,15848,2020-11-07,Bordeaux,Montpellier,0,2,0.474622,1.59436,0.085,0.215,0.7,A
2020,15849,2020-11-08,Nice,Monaco,1,2,0.782745,1.87829,0.1056,0.2396,0.6548,A
2020,15850,2020-11-08,Nimes,Angers,1,5,1.66648,2.03947,0.2757,0.2675,0.4568,A
2020,15851,2020-11-08,Metz,Dijon,1,1,2.52379,2.43299,0.3962,0.2512,0.3526,D
2020,15852,2020-11-08,Brest,Lille,3,2,1.47256,2.97059,0.1138,0.1638,0.7224,H
2020,15853,2020-11-08,Lens,Reims,4,4,2.04125,1.02999,0.637,0.2461,0.1169,D
2020,15854,2020-11-08,Lorient,Nantes,0,2,1.77629,1.46578,0.4379,0.2795,0.2826,A
2020,15855,2020-11-08,Lyon,Saint-Etienne,2,1,3.30537,1.46951,0.8023,0.1321,0.0656,H
2020,15856,2020-11-20,Rennes,Bordeaux,0,1,1.95047,0.312448,0.8521,0.1234,0.0245,A
2020,15861,2020-11-20,Monaco,Paris Saint Germain,3,2,3.28236,2.01645,0.6932,0.1814,0.1254,H
